example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct
7	1	▁elle	0.3086	0.8199	-0.5113	1.4098	0.6494	0.6683	1.0	0.6683	1.0	0.6683	1.0	0.6683	2.0	0.6683	2.0	0.0	0.0016	0.0194	0.0343	0.0675	0.7205	0.6922	0.1331	0.114	0.0286	0.0322	0	1	1
7	2	▁s	0.2277	0.1622	0.0655	-0.4893	0.03	0.0	1.0	0.0	1.0	0.0228	2.0	0.0202	3.0	0.0202	4.0	0.0	0.0007	0.0234	0.039	0.0291	0.0162	0.3175	0.0872	0.453	0.0362	0.1061	0	0	1
7	3	'	0.994	0.9944	-0.0004	0.0006	0.0015	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0023	0.0105	0.0172	0.0008	0.4981	0.0714	0.1963	0.0237	0.2105	0	0	1
7	4	est	0.9935	0.9951	-0.0016	0.0023	0.001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0006	0.0083	0.0178	0.0237	0.0044	0.241	0.0808	0.3975	0.0307	0.25	0	0	1
7	5	▁cassé	0.2224	0.6755	-0.453	1.6025	0.7203	0.7899	1.0	0.7899	1.0	0.7899	1.0	0.7899	2.0	0.7692	14.0	0.0	0.0011	0.0221	0.0196	0.0211	0.0234	0.3604	0.0534	0.4402	0.0265	0.1194	0	0	1
7	6	e	0.9816	0.985	-0.0034	0.0049	0.002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.001	0.0157	0.0232	0.0206	0.0	0.1039	0.0392	0.1199	0.0127	0.7243	0	0	1
7	7	▁sur	0.8635	0.7886	0.075	-0.131	0.0415	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0353	3.0	0.0	0.0001	0.0096	0.0257	0.0689	0.0082	0.1533	0.0502	0.2233	0.0251	0.548	0	0	1
7	8	▁nous	0.9716	0.8923	0.0794	-0.123	0.0502	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.016	1.0	0.0	0.0001	0.0349	0.0433	0.1789	0.1467	0.1563	0.0469	0.259	0.0414	0.4964	0	0	1
7	9	▁à	0.2494	0.1668	0.0826	-0.5805	0.2969	0.331	1.0	0.2528	2.0	0.2194	4.0	0.2279	7.0	0.3	20.0	0.0	0.0001	0.0182	0.0295	0.0288	0.1158	0.2073	0.0734	0.4404	0.056	0.2228	0	0	1
7	10	▁l	0.7897	0.7788	0.0109	-0.0201	0.0667	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0343	2.0	0.0	0.0	0.0134	0.0408	0.0378	0.0534	0.1449	0.0318	0.5281	0.0626	0.2325	0	0	1
7	11	'	0.808	0.9738	-0.1658	0.2693	0.2414	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2365	2.0	0.0	0.0001	0.0071	0.0209	0.0053	0.0003	0.1262	0.0244	0.2447	0.023	0.5816	0	0	1
7	12	e	0.8071	0.6395	0.1677	-0.3359	0.1423	0.0	1.0	0.0	1.0	0.0	1.0	0.0049	1.0	0.1062	4.0	0.0	0.0064	0.0105	0.0246	0.0286	0.0543	0.2133	0.0271	0.4519	0.0525	0.2553	0	0	1
7	13	is	0.9891	0.983	0.0061	-0.0089	0.0076	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0135	0.0151	0.0195	0.0822	0.0594	0.0267	0.2642	0.0636	0.5861	0	0	1
7	14	en	0.9996	0.9984	0.0012	-0.0018	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0164	0.0227	0.0553	0.0035	0.0545	0.015	0.4338	0.0542	0.4426	0	0	1
7	15	how	0.9992	0.9978	0.0014	-0.002	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0077	0.0226	0.0345	0.0717	0.0369	0.0133	0.3511	0.0211	0.5776	0	0	1
7	16	er	0.9973	0.9974	-0.0002	0.0002	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0361	0.0232	0.1057	0.0004	0.0352	0.0148	0.1722	0.015	0.7628	0	0	1
7	17	,	0.7533	0.6521	0.1013	-0.2082	0.0252	0.0	1.0	0.0	1.0	0.0	1.0	0.0233	1.0	0.0233	2.0	0.0	0.0	0.0139	0.0241	0.1433	0.027	0.0827	0.0426	0.1789	0.0353	0.6604	0	0	1
7	18	▁bien	0.9683	0.9557	0.0126	-0.019	0.0026	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0025	0.0074	0.0175	0.0314	0.036	0.0967	0.0436	0.1691	0.0299	0.6607	0	0	1
7	19	▁sûr	0.9032	0.9217	-0.0185	0.0292	0.0037	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0002	0.0057	0.0008	0.0014	0.0949	0.0304	0.1901	0.0304	0.6541	0	0	1
7	20	.	0.9751	0.973	0.0021	-0.003	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0064	0.0107	0.0165	0.0015	0.073	0.0304	0.0982	0.0253	0.7732	0	0	1
7	21	</s>	0.9936	0.9931	0.0005	-0.0008	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0037	0.0179	0.0105	0.0022	0.0001	0.0636	0.0358	0.0751	0.0134	0.8121	0	0	1
8	0	▁Vous	0.3385	0.3411	-0.0025	0.0107	0.2865	0.0	1.0	0.0	1.0	0.0181	2.0	0.3237	4.0	0.2967	11.0	0.0	0.0	0.0005	0.0005	0.0009	0.0088	0.2408	0.2517	0.4481	0.0594	0.0	0	0	1
8	1	▁savez	0.9872	0.9875	-0.0003	0.0004	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0031	0.0577	0.0433	0.0592	0.0138	0.1493	0.2394	0.4648	0.0515	0.095	0	0	1
8	2	▁comment	0.9102	0.8646	0.0457	-0.0742	0.0175	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0079	1.0	0.0	0.0005	0.0136	0.0171	0.0079	0.0046	0.0937	0.1051	0.4952	0.0423	0.2637	0	0	1
8	3	▁elles	0.5595	0.9929	-0.4334	0.8276	1.9476	0.0	1.0	0.0	1.0	0.0	1.0	1.9536	2.0	1.9536	2.0	0.0	0.0	0.0026	0.0079	0.0047	4.0812	0.1585	0.1117	0.332	0.0299	0.3679	0	1	1
8	4	▁sont	0.99	0.9929	-0.0029	0.0042	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0168	0.0441	0.0224	0.0407	0.1042	0.0769	0.5449	0.0488	0.2252	0	0	1
8	5	▁mortes	0.9933	0.9951	-0.0018	0.0026	0.0012	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.003	0.0162	0.0169	0.0571	0.1179	0.076	0.4203	0.039	0.3468	0	0	1
8	6	.	0.8793	0.9105	-0.0312	0.0503	0.0066	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0023	2.0	0.0	0.0009	0.0029	0.0134	0.0114	0.0281	0.0716	0.0887	0.2011	0.0267	0.6119	0	0	1
8	7	</s>	0.9966	0.9973	-0.0007	0.001	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0022	0.0206	0.0181	0.0025	0.0	0.1866	0.1108	0.1401	0.0346	0.5279	0	0	1
9	0	▁Elles	0.0814	0.7124	-0.631	3.1299	2.4736	3.7588	1.0	3.7588	1.0	3.0993	2.0	3.0993	3.0	2.6953	7.0	0.0	0.0001	0.0007	0.0003	0.0014	0.0137	0.1809	0.3463	0.4274	0.0455	0.0	0	1	1
9	1	▁se	0.1693	0.4296	-0.2603	1.3432	0.29	0.2719	1.0	0.2719	2.0	0.2174	3.0	0.2122	7.0	0.2813	50.0	0.0	0.0282	0.0283	0.0716	0.0367	0.1458	0.133	0.093	0.6883	0.0183	0.0673	0	0	1
9	2	▁procurent	0.5622	0.5581	0.0041	-0.0105	0.0783	0.0	1.0	0.0	1.0	0.0	1.0	0.0331	4.0	0.0665	31.0	0.0	0.0	0.0236	0.0311	0.0534	0.058	0.1077	0.0923	0.6586	0.0238	0.1177	0	0	1
9	3	▁des	0.9162	0.88	0.0361	-0.058	0.0202	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0094	1.0	0.0	0.0017	0.0259	0.0404	0.0443	0.0185	0.0715	0.0557	0.2146	0.0176	0.6405	0	0	1
9	4	▁armes	0.9979	0.9986	-0.0007	0.001	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0007	0.0117	0.0209	0.0432	0.0431	0.0853	0.0601	0.4069	0.0181	0.4295	0	0	1
9	5	,	0.7643	0.7994	-0.0351	0.0648	0.0085	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.003	2.0	0.0	0.0002	0.0669	0.0753	0.0357	0.0279	0.0617	0.0954	0.301	0.025	0.5169	0	0	1
9	6	▁elles	0.1126	0.5151	-0.4025	2.1935	0.4442	0.559	1.0	0.5118	2.0	0.5643	4.0	0.4946	8.0	0.4712	57.0	0.0	0.0043	0.0355	0.0587	0.068	0.2451	0.063	0.0555	0.5123	0.0205	0.3487	0	0	1
9	7	▁se	0.1906	0.1184	0.0722	-0.6872	0.106	0.0	1.0	0.0416	2.0	0.0991	3.0	0.0892	10.0	0.1046	76.0	0.0	0.0001	0.0074	0.0556	0.0251	0.0447	0.0556	0.0247	0.7081	0.0213	0.1902	0	0	1
9	8	▁servent	0.2491	0.2218	0.0273	-0.1677	0.1195	0.0	1.0	0.0943	2.0	0.0702	5.0	0.1021	14.0	0.1187	122.0	0.0	0.0	0.0132	0.0308	0.0623	0.0616	0.0579	0.0373	0.6958	0.033	0.1759	0	0	1
9	9	▁de	0.7956	0.8789	-0.0833	0.1436	0.0323	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0161	2.0	0.0	0.0011	0.0047	0.024	0.047	0.0036	0.0449	0.0269	0.5822	0.0276	0.3185	0	0	1
9	10	▁leurs	0.8573	0.6258	0.2315	-0.454	0.1368	0.0	1.0	0.0	1.0	0.0	1.0	0.1274	1.0	0.1274	2.0	0.0	0.0268	0.0093	0.0172	0.056	0.2749	0.0508	0.0237	0.5989	0.0214	0.3053	0	0	1
9	11	▁proie	0.9998	0.9995	0.0003	-0.0004	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.001	0.0313	0.0615	0.0462	0.0536	0.0314	0.6567	0.0276	0.2306	0	0	1
9	12	s	0.9993	0.9988	0.0005	-0.0007	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0334	0.0513	0.0026	0.0	0.021	0.0226	0.2509	0.013	0.6925	0	0	1
9	13	.	0.9495	0.9679	-0.0184	0.0276	0.0075	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0011	0.0174	0.04	0.077	0.0552	0.032	0.0395	0.3022	0.0149	0.6113	0	0	1
9	14	</s>	0.997	0.9971	-0.0001	0.0002	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0149	0.0368	0.0332	0.0093	0.0	0.0503	0.0818	0.1864	0.0189	0.6626	0	0	1
10	0	▁Ensuite	0.7002	0.5253	0.1749	-0.4145	0.0923	0.0	1.0	0.0	1.0	0.0	1.0	0.0835	1.0	0.092	4.0	0.0	0.0001	0.0009	0.0004	0.001	0.0024	0.1069	0.1297	0.7361	0.0273	0.0	0	0	1
10	1	,	0.9548	0.9141	0.0407	-0.0629	0.0164	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0024	0.0181	0.0154	0.0227	0.0003	0.1619	0.1102	0.4377	0.0391	0.2512	0	0	1
10	2	▁elle	0.6535	0.8765	-0.223	0.4236	0.205	0.0	1.0	0.0	1.0	0.0	1.0	0.2097	2.0	0.2097	2.0	0.0	0.004	0.0131	0.0236	0.0066	0.318	0.2629	0.1282	0.3505	0.0425	0.216	0	1	1
10	3	▁a	0.5768	0.3916	0.1852	-0.5589	0.2024	0.0	1.0	0.0	1.0	0.1767	1.0	0.1706	2.0	0.1913	4.0	0.0	0.0003	0.0064	0.0421	0.0151	0.0382	0.193	0.1294	0.3886	0.0497	0.2394	0	0	1
10	4	▁été	0.8665	0.817	0.0495	-0.0848	0.0441	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0228	2.0	0.0	0.0002	0.0195	0.0197	0.0187	0.0052	0.1872	0.0843	0.4781	0.0569	0.1935	0	0	1
10	5	▁placée	0.2908	0.2801	0.0107	-0.0542	0.1472	0.0	1.0	0.0242	2.0	0.0259	5.0	0.1206	30.0	0.1468	1694.0	0.0	0.0014	0.0142	0.0143	0.0338	0.0798	0.2016	0.0848	0.4404	0.0548	0.2184	0	0	1
10	6	▁sous	0.9961	0.9954	0.0006	-0.0009	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0047	0.0119	0.0291	0.0433	0.0005	0.0721	0.0539	0.2158	0.0326	0.6256	0	0	1
10	7	▁une	0.6624	0.8218	-0.1594	0.311	0.1917	0.0	1.0	0.0	1.0	0.0	1.0	0.0033	2.0	0.1334	3.0	0.0	0.0	0.003	0.0298	0.0599	0.6239	0.1831	0.0601	0.3518	0.0554	0.3496	0	0	1
10	8	▁nouvelle	0.9528	0.9587	-0.0059	0.009	0.0021	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0207	0.0112	0.0119	0.0031	0.1386	0.0574	0.3067	0.0466	0.4507	0	0	1
10	9	▁direction	0.3047	0.718	-0.4134	1.2368	0.4007	0.3339	1.0	0.3339	1.0	0.3339	2.0	0.4228	3.0	0.4228	3.0	0.0	0.0	0.0187	0.021	0.0259	0.0218	0.1135	0.0594	0.2306	0.037	0.5595	0	0	1
10	10	.	0.9916	0.9886	0.003	-0.0044	0.002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0123	0.0221	0.0906	0.0011	0.0648	0.0483	0.1703	0.035	0.6816	0	0	1
10	11	</s>	0.9969	0.9972	-0.0003	0.0004	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0044	0.0348	0.1141	0.0104	0.0	0.0867	0.1076	0.2555	0.0223	0.5279	0	0	1
11	0	▁Si	0.3564	0.6845	-0.3281	0.9416	0.5192	0.5073	1.0	0.5073	1.0	0.5073	2.0	0.5073	2.0	0.5435	7.0	0.0	0.0	0.0004	0.0004	0.0013	0.012	0.5583	0.1451	0.2637	0.0328	0.0	0	0	1
11	1	▁elles	0.4334	0.8025	-0.3691	0.8887	0.4008	0.0	1.0	0.0	1.0	0.2917	2.0	0.2917	2.0	0.3214	4.0	0.0	0.002	0.0395	0.0335	0.0509	0.8315	0.3008	0.1443	0.3113	0.0391	0.2045	0	1	1
11	2	▁le	0.6524	0.4007	0.2516	-0.703	0.2457	0.0	1.0	0.0	1.0	0.1977	1.0	0.1977	2.0	0.2377	7.0	0.0	0.0	0.0245	0.053	0.0382	0.0972	0.3473	0.1855	0.2518	0.0281	0.1873	0	0	1
11	3	▁font	0.9718	0.8333	0.1386	-0.2219	0.1197	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0562	1.0	0.0	0.0	0.0126	0.0186	0.0154	0.0785	0.2733	0.1102	0.188	0.0243	0.4042	0	0	1
11	4	,	0.9617	0.9503	0.0114	-0.0172	0.0078	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0071	0.0432	0.1052	0.0003	0.1767	0.1278	0.1763	0.0403	0.479	0	0	1
11	5	▁elles	0.8987	0.9418	-0.0431	0.0676	0.1104	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1042	2.0	0.0	0.0018	0.0089	0.0188	0.0155	1.0162	0.1794	0.0865	0.2527	0.029	0.4525	0	0	1
11	6	▁ne	0.7374	0.6233	0.1141	-0.2426	0.0419	0.0	1.0	0.0	1.0	0.0	1.0	0.0087	1.0	0.0429	4.0	0.0	0.0	0.0132	0.039	0.0267	0.0161	0.174	0.0952	0.335	0.034	0.3618	0	0	1
11	7	▁s	0.302	0.5389	-0.2369	0.8357	0.1202	0.1115	1.0	0.1115	1.0	0.1115	1.0	0.1115	2.0	0.1155	3.0	0.0	0.0	0.0074	0.0114	0.0389	0.018	0.1613	0.0555	0.5552	0.0473	0.1808	0	0	1
11	8	'	0.998	0.9986	-0.0007	0.0009	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0029	0.0095	0.0165	0.0006	0.3993	0.0819	0.1584	0.0283	0.3321	0	0	1
11	9	en	0.9837	0.9899	-0.0061	0.009	0.0028	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0012	0.0052	0.0102	0.0155	0.0136	0.1486	0.0446	0.4792	0.0579	0.2698	0	0	1
11	10	▁vante	0.2778	0.2183	0.0596	-0.3481	0.0914	0.0	1.0	0.0437	2.0	0.09	6.0	0.0906	21.0	0.0925	427.0	0.0	0.0	0.005	0.0061	0.0155	0.0443	0.1086	0.0358	0.5024	0.0286	0.3247	0	0	1
11	11	nt	0.7068	0.8197	-0.113	0.214	0.0414	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0417	2.0	0.0	0.0001	0.0074	0.0066	0.0098	0.1318	0.0637	0.0365	0.101	0.0157	0.783	0	0	1
11	12	▁pas	0.973	0.9805	-0.0075	0.011	0.0015	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0005	0.0141	0.0059	0.0	0.0704	0.0301	0.25	0.0236	0.6258	0	0	1
11	13	▁aussi	0.3012	0.3946	-0.0934	0.3897	0.0749	0.0	1.0	0.0	1.0	0.0329	2.0	0.0427	4.0	0.076	11.0	0.0	-0.0	0.0048	0.0136	0.0347	0.1581	0.0493	0.0189	0.278	0.0172	0.6365	0	0	1
11	14	▁fort	0.9676	0.9549	0.0128	-0.0192	0.0035	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0083	0.0094	0.025	0.0528	0.0555	0.0216	0.3283	0.018	0.5766	0	0	1
11	15	.	0.9376	0.9378	-0.0002	0.0003	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0026	0.0189	0.0202	0.0016	0.0438	0.0291	0.1373	0.0163	0.7735	0	0	1
11	16	</s>	0.9953	0.9951	0.0002	-0.0003	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0032	0.0081	0.0082	0.0029	0.0	0.0361	0.0275	0.0482	0.0093	0.8789	0	0	1
12	0	▁Leur	0.7961	0.7647	0.0314	-0.058	0.0575	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0484	4.0	0.0	0.0001	0.0004	0.0002	0.0008	0.004	0.2983	0.2019	0.4481	0.0517	0.0	0	0	0
12	1	▁sang	0.8096	0.709	0.1006	-0.1914	0.0588	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0395	2.0	0.0	0.0	0.0121	0.0177	0.0134	0.0001	0.127	0.0897	0.5278	0.0285	0.227	0	0	0
12	2	▁cou	0.8935	0.8611	0.0324	-0.0533	0.0656	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.044	2.0	0.0	0.0	0.0006	0.0694	0.0909	0.2001	0.0634	0.0434	0.3158	0.0184	0.5591	0	0	0
12	3	lait	0.9988	0.9991	-0.0003	0.0005	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0002	0.0121	0.021	0.0378	0.0536	0.0567	0.2875	0.0171	0.5852	0	0	0
12	4	,	0.1291	0.2166	-0.0875	0.7463	0.1827	0.1605	1.0	0.2	1.0	0.1571	3.0	0.2005	5.0	0.1798	10.0	0.0	0.0019	0.0215	0.0477	0.0791	0.0952	0.0472	0.0744	0.3177	0.0216	0.5391	0	0	0
12	5	▁et	0.5663	0.6221	-0.0558	0.1357	0.0301	0.0	1.0	0.0	1.0	0.0	1.0	0.001	2.0	0.0243	3.0	0.0	0.0034	0.0446	0.0467	0.0392	0.0048	0.1884	0.0823	0.2434	0.0284	0.4574	0	0	0
12	6	▁ils	0.4583	0.7994	-0.3411	0.8025	0.3053	0.3029	1.0	0.3029	1.0	0.3029	1.0	0.3029	2.0	0.3029	2.0	0.0	0.0117	0.0216	0.025	0.1716	0.2981	0.6253	0.0694	0.1627	0.0376	0.105	0	1	0
12	7	▁avaient	0.7374	0.6775	0.06	-0.1224	0.0539	0.0	1.0	0.0	1.0	0.0	1.0	0.0354	1.0	0.0457	13.0	0.0	0.0001	0.0135	0.0212	0.0197	0.0443	0.0836	0.0681	0.4803	0.0494	0.3186	0	0	0
12	8	▁des	0.9184	0.8789	0.0395	-0.0634	0.0188	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0076	1.0	0.0	0.001	0.0183	0.0168	0.0699	0.0035	0.0694	0.0616	0.5274	0.0375	0.3041	0	0	0
12	9	▁serpent	0.8157	0.9144	-0.0987	0.1649	0.0711	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0486	2.0	0.0	0.0001	0.013	0.0182	0.0261	0.004	0.0919	0.0417	0.669	0.0336	0.1638	0	0	0
12	10	s	0.9981	0.9979	0.0002	-0.0003	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0011	0.1018	0.0262	0.0001	0.0	0.048	0.0261	0.2465	0.0218	0.6576	0	0	0
12	11	▁pour	0.738	0.7575	-0.0195	0.0376	0.0098	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0041	2.0	0.0	0.0032	0.0326	0.0262	0.046	0.0304	0.095	0.0546	0.3433	0.0364	0.4707	0	0	0
12	12	▁les	0.7802	0.6458	0.1345	-0.2729	0.0741	0.0	1.0	0.0	1.0	0.0	1.0	0.0497	1.0	0.0641	4.0	0.0	0.0	0.012	0.0187	0.0224	0.0108	0.0769	0.0389	0.3733	0.0416	0.4694	0	0	0
12	13	▁cheveux	0.8758	0.8842	-0.0084	0.0138	0.001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0002	2.0	0.0	0.0014	0.015	0.0216	0.0277	0.0144	0.1283	0.0484	0.4512	0.0344	0.3377	0	0	0
12	14	.	0.9729	0.9583	0.0146	-0.0218	0.004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0475	0.0232	0.0085	0.0045	0.0644	0.0507	0.1549	0.0258	0.7042	0	0	0
12	15	</s>	0.9963	0.9967	-0.0004	0.0006	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.008	0.0503	0.0258	0.0022	0.0002	0.0756	0.1358	0.1599	0.0291	0.5996	0	0	0
13	0	▁Eh	0.2492	0.1843	0.0648	-0.4348	1.3868	2.7333	1.0	2.7333	1.0	1.8313	2.0	1.8313	3.0	1.5091	10.0	0.0	0.0	0.0003	0.0003	0.0009	0.0098	0.2435	0.2472	0.4636	0.0457	0.0	0	0	1
13	1	▁bien	0.9972	0.9979	-0.0007	0.001	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0171	0.0104	0.0415	0.0	0.0923	0.1179	0.1765	0.0256	0.5878	0	0	1
13	2	,	0.9703	0.9605	0.0097	-0.0145	0.0602	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0124	0.0218	0.0065	0.0	0.0985	0.0985	0.1935	0.0355	0.5739	0	0	1
13	3	▁elles	0.1295	0.9911	-0.8616	2.936	4.1879	4.2249	1.0	4.2249	1.0	4.2249	1.0	4.2249	1.0	4.2249	2.0	0.0	0.0028	0.0125	0.0219	0.0239	3.911	0.3194	0.1525	0.2467	0.0248	0.2566	0	1	1
13	4	▁déteste	0.9845	0.9854	-0.0008	0.0012	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0235	0.0535	0.0286	0.0349	0.0976	0.0689	0.6515	0.042	0.14	0	0	1
13	5	nt	0.9983	0.9993	-0.0009	0.0013	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0022	0.0092	0.0288	0.0166	0.0008	0.0304	0.0371	0.1281	0.0144	0.79	0	0	1
13	6	▁ça	0.5147	0.4691	0.0457	-0.1341	0.0237	0.0	1.0	0.0	1.0	0.0053	1.0	0.0053	2.0	0.0114	4.0	0.0	0.0	0.0094	0.017	0.0431	0.0798	0.0557	0.058	0.2801	0.0264	0.5798	0	0	1
13	7	▁quand	0.9367	0.9292	0.0074	-0.0115	0.0031	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0104	0.0168	0.0213	0.0292	0.0443	0.0322	0.1667	0.0187	0.7381	0	0	1
13	8	▁un	0.8979	0.8812	0.0167	-0.0271	0.0592	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0013	2.0	0.0	0.0	0.0201	0.0172	0.0242	0.3772	0.1081	0.0561	0.3358	0.0291	0.471	0	0	1
13	9	▁gamin	0.2952	0.4313	-0.1361	0.547	0.1132	0.0858	1.0	0.0858	1.0	0.0858	1.0	0.0858	2.0	0.0989	2.0	0.0	0.0009	0.0166	0.0245	0.0292	0.0543	0.1471	0.0548	0.4115	0.0238	0.3628	0	0	1
13	10	▁est	0.1294	0.4702	-0.3408	1.8613	0.4384	0.3243	1.0	0.5436	2.0	0.5436	3.0	0.4476	5.0	0.4558	10.0	0.0	0.0002	0.0182	0.0188	0.0269	0.1247	0.1008	0.072	0.5046	0.0363	0.2864	0	0	1
13	11	▁utilisé	0.7751	0.8622	-0.087	0.1535	0.1182	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1002	8.0	0.0	0.0	0.0087	0.0202	0.0406	0.1012	0.0781	0.0636	0.3406	0.0323	0.4854	0	0	1
13	12	▁comme	0.7635	0.7714	-0.0078	0.0147	0.0086	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0005	2.0	0.0	0.0004	0.0114	0.0236	0.0371	0.0037	0.0686	0.0389	0.2085	0.0454	0.6385	0	0	1
