example_idx	token_idx	side	target_cst_idx	token	saliency_contrast_prob_diff	saliency_kl_divergence	attention_base	input_x_gradient_contrast_prob_diff	input_x_gradient_kl_divergence	is_supporting_context	is_example_correct
7	0	S	1	▁-	0.044	0.1701	0.0001	-0.0008	-0.0027	0	1
7	1	S	1	▁I	0.0152	0.0567	0.0001	-0.0	0.0001	0	1
7	2	S	1	▁love	0.0276	0.1059	0.0001	-0.0013	-0.0038	0	1
7	3	S	1	▁you	0.0101	0.0382	0.0001	0.0008	0.0034	0	1
7	4	S	1	.	0.0224	0.0857	0.0001	0.0022	0.0088	0	1
7	5	S	1	▁And	0.0093	0.0356	0.0001	0.0015	0.0061	0	1
7	6	S	1	▁I	0.0106	0.0404	0.0001	-0.0014	-0.0052	0	1
7	7	S	1	'	0.0089	0.0337	0.0001	-0.001	-0.0032	0	1
7	8	S	1	m	0.0089	0.0346	0.0001	0.0007	0.0029	0	1
7	9	S	1	▁proud	0.0704	0.2696	0.0001	-0.0053	-0.019	0	1
7	10	S	1	▁to	0.0256	0.0984	0.0001	0.0001	0.0013	0	1
7	11	S	1	▁be	0.0101	0.0383	0.0001	0.0005	0.0023	0	1
7	12	S	1	▁your	0.0155	0.0584	0.0002	0.0008	0.0027	0	1
7	13	S	1	▁brother	0.063	0.2403	0.0008	-0.0025	-0.0094	0	1
7	14	S	1	.	0.0275	0.1052	0.0001	0.0032	0.0126	0	1
7	15	S	1	▁-	0.0156	0.0592	0.0001	-0.0006	-0.002	0	1
7	16	S	1	▁I	0.0091	0.0345	0.0002	-0.0009	-0.0033	0	1
7	17	S	1	'	0.0077	0.0293	0.0001	-0.0004	-0.001	0	1
7	18	S	1	m	0.007	0.0271	0.0001	0.0006	0.0024	0	1
7	19	S	1	▁so	0.0071	0.027	0.0002	0.0012	0.0049	0	1
7	20	S	1	▁sorry	0.0216	0.0823	0.0001	-0.0018	-0.0068	0	1
7	21	S	1	,	0.0127	0.0489	0.0001	0.0005	0.0026	0	1
7	22	S	1	▁Matt	0.0229	0.0867	0.0009	-0.0024	-0.0089	0	1
7	23	S	1	.	0.0159	0.0616	0.0001	0.0008	0.004	0	1
7	24	S	1	▁Ron	0.0297	0.1156	0.001	0.0012	0.0038	0	1
7	25	S	1	▁and	0.0373	0.1447	0.0002	0.0011	0.005	0	1
7	26	S	1	▁I	0.0101	0.0394	0.0005	-0.0006	-0.002	0	1
7	27	S	1	▁just	0.0135	0.051	0.0003	0.0007	0.0026	0	1
7	28	S	1	▁kind	0.0166	0.0634	0.0006	0.0004	0.0016	0	1
7	29	S	1	a	0.0143	0.0555	0.0002	0.0006	0.0022	0	1
7	30	S	1	▁lost	0.0471	0.1788	0.0003	0.0005	0.0028	0	1
7	31	S	1	▁track	0.0648	0.249	0.0002	0.0057	0.0216	0	1
7	32	S	1	▁of	0.036	0.1386	0.0001	-0.0011	-0.0041	0	1
7	33	S	1	▁time	0.0237	0.089	0.0005	-0.003	-0.0108	0	1
7	34	S	1	,	0.0205	0.08	0.0002	0.0007	0.0025	0	1
7	35	S	1	▁and	0.0469	0.1825	0.0004	-0.001	-0.005	0	1
7	36	S	1	▁something	0.0637	0.2464	0.0007	0.0039	0.0146	0	1
7	37	S	1	▁happened	0.1314	0.5096	0.0011	0.0082	0.0318	0	1
7	38	S	1	▁with	0.1087	0.4214	0.0004	0.0056	0.0218	0	1
7	39	S	1	▁his	0.1211	0.4692	0.0018	-0.0103	-0.0398	0	1
7	40	S	1	▁car	0.3071	1.195	0.0019	0.0179	0.0684	1	1
7	41	S	1	.	0.1004	0.3902	0.0004	0.0158	0.0618	0	1
7	42	S	1	▁I	0.0433	0.1675	0.0013	0.0049	0.0186	0	1
7	43	S	1	▁don	0.0218	0.0859	0.0005	0.0007	0.0033	0	1
7	44	S	1	'	0.0165	0.0637	0.0001	0.0001	0.0004	0	1
7	45	S	1	t	0.0135	0.0523	0.0008	0.0006	0.002	0	1
7	46	S	1	▁know	0.0275	0.1057	0.0005	-0.005	-0.0194	0	1
7	47	S	1	,	0.0212	0.083	0.0008	-0.0002	-0.0005	0	1
7	48	S	1	▁it	0.0248	0.0963	0.0044	0.0013	0.0048	0	1
7	49	S	1	▁had	0.0417	0.1534	0.0052	0.0018	0.0069	0	1
7	50	S	1	▁something	0.0466	0.1706	0.0026	0.0016	0.0062	0	1
7	51	S	1	▁to	0.0319	0.1208	0.0005	0.0008	0.0027	0	1
7	52	S	1	▁do	0.0427	0.1635	0.0015	-0.0005	-0.0019	0	1
7	53	S	1	▁with	0.0692	0.2667	0.0008	-0.0011	-0.0049	0	1
7	54	S	1	▁the	0.178	0.6796	0.0031	-0.0039	-0.0126	0	1
7	55	S	1	▁clutch	0.9992	3.8425	0.016	0.0133	0.0584	0	1
7	56	S	1	.	0.1323	0.5109	0.002	-0.0044	-0.017	0	1
8	0	S	3	▁Brenda	0.0113	0.0601	0.0026	-0.0004	-0.0036	0	1
8	1	S	3	.	0.002	0.0105	0.0001	-0.0001	-0.0007	0	1
8	2	S	3	▁I	0.0003	0.0016	0.0002	0.0	0.0	0	1
8	3	S	3	▁need	0.0004	0.0018	0.0006	-0.0	-0.0001	0	1
8	4	S	3	▁your	0.0003	0.0016	0.0005	-0.0	-0.0003	0	1
8	5	S	3	▁help	0.0003	0.0017	0.0007	-0.0	-0.0002	0	1
8	6	S	3	.	0.0004	0.0019	0.0001	-0.0	-0.0002	0	1
8	7	S	3	▁No	0.0001	0.0007	0.0007	0.0	0.0	0	1
8	8	S	3	.	0.0004	0.0019	0.0002	-0.0	-0.0	0	1
8	9	S	3	▁I	0.0003	0.0016	0.0006	0.0	0.0	0	1
8	10	S	3	▁need	0.0006	0.0028	0.0019	-0.0	-0.0002	0	1
8	11	S	3	▁your	0.0003	0.0017	0.0014	-0.0	-0.0002	0	1
8	12	S	3	▁help	0.0004	0.0021	0.0017	-0.0	-0.0003	0	1
8	13	S	3	.	0.0004	0.0019	0.0003	-0.0	-0.0001	0	1
8	14	S	3	▁You	0.0003	0.0015	0.0013	0.0	0.0001	0	1
8	15	S	3	▁were	0.0006	0.0023	0.0036	0.0	-0.0001	0	1
8	16	S	3	▁in	0.0003	0.0017	0.0012	-0.0	-0.0002	0	1
8	17	S	3	▁the	0.0011	0.0063	0.0006	-0.0002	-0.0011	0	1
8	18	S	3	▁murder	0.0014	0.0111	0.0035	0.0	-0.0	0	1
8	19	S	3	▁room	0.0005	0.0038	0.0019	-0.0001	-0.0003	0	1
8	20	S	3	▁today	0.0007	0.0032	0.0016	-0.0	-0.0001	0	1
8	21	S	3	.	0.0004	0.0022	0.0005	-0.0	-0.0	0	1
8	22	S	3	▁You	0.0007	0.0029	0.0024	0.0	0.0001	0	1
8	23	S	3	▁saw	0.0009	0.0051	0.003	-0.0001	-0.0001	0	1
8	24	S	3	▁the	0.0013	0.007	0.0031	-0.0002	-0.0012	0	1
8	25	S	3	▁pictures	0.001	0.0059	0.0035	-0.0	-0.0002	0	1
8	26	S	3	▁of	0.0009	0.0053	0.003	-0.0001	-0.0004	0	1
8	27	S	3	▁those	0.0013	0.009	0.0118	-0.0	0.0	0	1
8	28	S	3	▁women	0.0023	0.0182	0.0071	-0.0002	-0.002	1	1
8	29	S	3	.	0.0008	0.0051	0.0022	-0.0001	-0.0003	0	1
9	0	S	5	▁If	0.0111	0.0065	0.0003	0.0	0.0005	0	1
9	1	S	5	▁she	0.0076	0.0042	0.0002	0.0013	0.0007	0	1
9	2	S	5	▁bypass	0.0561	0.0253	0.0007	-0.002	-0.0	0	1
9	3	S	5	es	0.004	0.0017	0.0002	-0.0002	-0.0	0	1
9	4	S	5	▁the	0.0336	0.0166	0.0003	0.0003	0.0005	0	1
9	5	S	5	▁gang	0.0088	0.004	0.0003	0.0006	0.0004	0	1
9	6	S	5	▁and	0.0235	0.0106	0.0004	0.0003	0.0002	0	1
9	7	S	5	▁cooperate	0.0236	0.0106	0.0004	0.0011	0.0008	0	1
9	8	S	5	s	0.0045	0.0022	0.0002	-0.0004	-0.0	0	1
9	9	S	5	▁with	0.0125	0.0074	0.0002	-0.0001	-0.0006	0	1
9	10	S	5	▁us	0.0104	0.0041	0.0002	0.0002	0.0004	0	1
9	11	S	5	,	0.0092	0.0043	0.0003	0.0001	0.0001	0	1
9	12	S	5	▁she	0.0076	0.0042	0.0002	0.0011	0.0006	0	1
9	13	S	5	'	0.0053	0.0026	0.0002	-0.0001	0.0002	0	1
9	14	S	5	d	0.0047	0.0021	0.0001	0.0002	0.0002	0	1
9	15	S	5	▁be	0.004	0.0018	0.0002	-0.0005	-0.0	0	1
9	16	S	5	▁the	0.0491	0.0264	0.0003	0.0031	0.0032	0	1
9	17	S	5	▁next	0.0051	0.0024	0.0003	-0.0005	-0.0001	0	1
9	18	S	5	▁victim	0.0178	0.0083	0.0003	0.0007	0.0004	0	1
9	19	S	5	.	0.0116	0.0059	0.0002	0.0001	0.0004	0	1
9	20	S	5	▁Maybe	0.0165	0.0068	0.0002	0.0009	0.0004	0	1
9	21	S	5	▁she	0.0109	0.0044	0.0002	0.0018	0.0007	0	1
9	22	S	5	▁got	0.0071	0.0034	0.0002	0.0001	0.0002	0	1
9	23	S	5	▁those	0.0086	0.0037	0.0005	0.0005	0.0003	0	1
9	24	S	5	▁bru	0.0192	0.0099	0.0009	0.0012	0.0009	0	1
9	25	S	5	ises	0.018	0.0087	0.0003	-0.0006	-0.0001	0	1
9	26	S	5	▁from	0.007	0.0033	0.0003	-0.0	-0.0003	0	1
9	27	S	5	▁Del	0.0095	0.0046	0.0015	0.001	0.0006	0	1
9	28	S	5	camp	0.0094	0.0043	0.0005	0.0006	0.0004	0	1
9	29	S	5	o	0.0064	0.0027	0.0004	0.0006	0.0004	0	1
9	30	S	5	.	0.012	0.0062	0.0003	0.0001	-0.0	0	1
9	31	S	5	▁Maybe	0.0194	0.008	0.0005	0.0013	0.0004	0	1
9	32	S	5	▁she	0.0253	0.0094	0.0002	0.0027	0.0008	0	1
9	33	S	5	'	0.0064	0.0033	0.0005	0.0004	0.0003	0	1
9	34	S	5	s	0.0077	0.0038	0.0004	0.0012	0.0008	0	1
9	35	S	5	▁the	0.0405	0.0203	0.0007	0.0013	0.001	0	1
9	36	S	5	▁one	0.0055	0.0025	0.0009	-0.0	0.0001	0	1
9	37	S	5	▁who	0.0107	0.005	0.0004	-0.0	0.0001	0	1
9	38	S	5	▁killed	0.0155	0.0065	0.0004	0.0011	0.0001	0	1
9	39	S	5	▁him	0.0163	0.0082	0.0007	0.0006	0.0002	0	1
9	40	S	5	.	0.0168	0.0084	0.0008	0.0012	0.0007	0	1
9	41	S	5	▁No	0.0084	0.0027	0.0028	-0.0008	0.0001	0	1
9	42	S	5	,	0.0161	0.0047	0.0013	-0.0019	0.0002	0	1
9	43	S	5	▁men	0.0434	0.0119	0.0017	0.0041	0.0006	0	1
9	44	S	5	▁call	0.0188	0.0044	0.0016	0.0015	0.0001	0	1
9	45	S	5	▁the	0.0265	0.0143	0.001	0.0006	0.002	0	1
9	46	S	5	▁shots	0.0229	0.0094	0.0014	-0.0002	-0.0001	0	1
9	47	S	5	▁in	0.0083	0.0043	0.0014	-0.001	-0.0005	0	1
9	48	S	5	▁a	0.0064	0.003	0.0028	-0.0002	0.0003	0	1
9	49	S	5	▁gang	0.0168	0.0072	0.002	0.001	0.0004	0	1
9	50	S	5	.	0.0262	0.0086	0.0021	-0.0019	0.0012	0	1
9	51	S	5	▁Women	0.0518	0.0134	0.0023	-0.0026	0.0002	1	1
9	52	S	5	▁tend	0.029	0.0091	0.0028	0.0006	0.001	0	1
9	53	S	5	▁to	0.0125	0.006	0.0011	-0.0009	0.0005	0	1
9	54	S	5	▁facilitate	0.0374	0.0167	0.0022	0.0007	0.0011	0	1
9	55	S	5	▁the	0.0306	0.016	0.0021	-0.0011	0.0014	0	1
9	56	S	5	▁murder	0.0345	0.0144	0.001	0.0013	0.0002	0	1
9	57	S	5	s	0.014	0.007	0.0011	-0.0005	0.0001	0	1
9	58	S	5	;	0.0426	0.0204	0.0125	0.0036	0.0013	0	1
10	0	S	2	▁I	0.7828	0.2347	0.0002	0.1724	0.0517	0	0
10	1	S	2	'	0.5618	0.1684	0.0001	0.0883	0.0265	0	0
10	2	S	2	ll	0.4237	0.127	0.0001	0.0958	0.0287	0	0
10	3	S	2	▁show	1.1163	0.3345	0.0004	0.153	0.0458	0	0
10	4	S	2	▁Zo	0.7521	0.2251	0.0024	0.0612	0.0183	0	0
10	5	S	2	e	0.3974	0.119	0.0001	0.0593	0.0178	0	0
10	6	S	2	▁to	0.9535	0.2858	0.0002	0.1588	0.0477	0	0
10	7	S	2	▁her	0.6041	0.1811	0.0002	0.125	0.0374	0	0
10	8	S	2	▁room	0.6973	0.2092	0.0002	0.0407	0.0122	0	0
10	9	S	2	.	0.9567	0.2868	0.0001	0.0693	0.0207	0	0
10	10	S	2	▁Then	0.9573	0.287	0.0002	0.254	0.0762	0	0
10	11	S	2	▁we	0.4532	0.1359	0.0002	0.0859	0.0257	0	0
10	12	S	2	▁meet	0.8202	0.2459	0.0002	0.0395	0.0119	0	0
10	13	S	2	▁for	0.5964	0.1787	0.0002	0.0326	0.0098	0	0
10	14	S	2	▁Mid	0.3413	0.1023	0.0003	0.0277	0.0083	0	0
10	15	S	2	day	0.6888	0.2066	0.0001	0.1232	0.037	0	0
10	16	S	2	▁Ga	0.5743	0.1722	0.0005	0.0598	0.0179	0	0
10	17	S	2	ther	0.5408	0.1623	0.0002	-0.0256	-0.0078	0	0
10	18	S	2	ing	0.465	0.1395	0.0001	-0.0297	-0.0089	0	0
10	19	S	2	.	0.9819	0.2942	0.0001	0.1456	0.0437	0	0
10	20	S	2	▁Let	0.7722	0.2313	0.0001	0.0906	0.0271	0	0
10	21	S	2	'	0.3486	0.1045	0.0002	0.0123	0.0037	0	0
10	22	S	2	s	0.5351	0.1604	0.0001	-0.0172	-0.0051	0	0
10	23	S	2	▁go	0.5372	0.161	0.0002	0.1179	0.0353	0	0
10	24	S	2	.	1.2644	0.3791	0.0003	0.0914	0.0274	0	0
10	25	S	2	▁Miss	1.3557	0.4063	0.0051	0.2176	0.0652	0	0
10	26	S	2	▁Rob	1.0466	0.3138	0.0012	-0.1419	-0.0426	0	0
10	27	S	2	ich	0.618	0.1852	0.0003	0.0591	0.0177	0	0
10	28	S	2	aux	1.1947	0.3582	0.0006	0.0443	0.0132	0	0
10	29	S	2	'	0.7305	0.219	0.0004	0.0492	0.0148	0	0
10	30	S	2	s	1.5606	0.4678	0.0003	0.0657	0.0196	0	0
10	31	S	2	▁Academy	9.993	2.9958	0.0019	0.3811	0.1142	1	0
10	32	S	2	▁for	2.3042	0.6908	0.0003	0.2077	0.0622	0	0
10	33	S	2	▁Exceptional	5.6488	1.6927	0.0005	-0.4824	-0.1446	0	0
10	34	S	2	▁Young	1.0298	0.3086	0.0029	0.0235	0.007	0	0
10	35	S	2	▁Ladies	2.5799	0.7727	0.0008	-0.0469	-0.0139	0	0
10	36	S	2	▁was	0.8378	0.2511	0.0019	0.0101	0.0031	0	0
10	37	S	2	▁established	1.2672	0.3801	0.0013	-0.0232	-0.0069	0	0
10	38	S	2	▁as	1.2346	0.3704	0.0007	-0.1533	-0.046	0	0
10	39	S	2	▁a	1.0196	0.3057	0.0006	-0.0278	-0.0083	0	0
10	40	S	2	▁premiere	3.2028	0.9598	0.0012	-0.2789	-0.0837	0	0
10	41	S	2	▁girls	2.1378	0.6407	0.0028	-0.203	-0.0608	0	0
10	42	S	2	'	1.0202	0.3059	0.0003	-0.0403	-0.0121	0	0
10	43	S	2	▁finishing	3.7496	1.1244	0.0004	-0.1057	-0.0318	0	0
10	44	S	2	▁school	3.9968	1.1987	0.0011	-0.3133	-0.094	0	0
10	45	S	2	▁in	1.0999	0.33	0.0008	-0.0123	-0.0037	0	0
10	46	S	2	▁17	0.9087	0.2707	0.0012	-0.0606	-0.0182	0	0
10	47	S	2	90	1.2895	0.3861	0.0006	-0.1712	-0.0513	0	0
10	48	S	2	.	1.3381	0.4013	0.0012	-0.1916	-0.0574	0	0
10	49	S	2	▁During	1.63	0.4889	0.0061	-0.2605	-0.0782	0	0
10	50	S	2	▁the	3.1738	0.9515	0.0006	-0.6087	-0.1822	0	0
10	51	S	2	▁Civil	0.7607	0.2281	0.0011	-0.0378	-0.0113	0	0
10	52	S	2	▁War	0.687	0.2062	0.0024	0.0163	0.0049	0	0
10	53	S	2	,	0.9162	0.2747	0.0015	0.0635	0.0191	0	0
10	54	S	2	▁it	1.664	0.4992	0.0134	-0.0315	-0.0094	1	0
10	55	S	2	▁was	1.311	0.393	0.0101	-0.0707	-0.0211	0	0
10	56	S	2	▁converted	5.1106	1.5324	0.0074	-0.0344	-0.0099	0	0
10	57	S	2	▁into	2.2089	0.6616	0.0061	-0.2414	-0.072	0	0
10	58	S	2	▁a	1.7938	0.5378	0.0033	0.0106	0.0033	0	0
10	59	S	2	▁military	2.5078	0.7522	0.0041	0.0008	0.0003	0	0
10	60	S	2	▁hospital	7.9893	2.3948	0.0043	-0.0193	-0.0056	0	0
10	61	S	2	.	2.7015	0.8086	0.0129	-0.1109	-0.0331	0	0
11	0	S	7	▁She	0.0014	0.0018	0.0005	0.0002	0.0003	0	1
11	1	S	7	▁wasn	0.0028	0.0031	0.0001	-0.0001	0.0003	0	1
11	2	S	7	'	0.0011	0.0015	0.0002	0.0001	0.0001	0	1
11	3	S	7	t	0.0006	0.001	0.0001	0.0	-0.0	0	1
11	4	S	7	▁you	0.0012	0.0025	0.0002	-0.0	-0.0002	0	1
11	5	S	7	.	0.0025	0.0047	0.0001	0.0003	0.0004	0	1
11	6	S	7	▁I	0.0011	0.0015	0.0002	0.0001	0.0	0	1
11	7	S	7	▁gotta	0.0088	0.0135	0.0001	-0.0002	-0.0001	0	1
11	8	S	7	▁go	0.0006	0.0011	0.0001	0.0	0.0001	0	1
11	9	S	7	.	0.0029	0.0052	0.0001	0.0004	0.0006	0	1
11	10	S	7	▁I	0.0011	0.0016	0.0002	0.0001	0.0001	0	1
11	11	S	7	▁mean	0.0024	0.0036	0.0001	-0.0002	-0.0001	0	1
11	12	S	7	,	0.0019	0.0033	0.0001	0.0002	0.0001	0	1
11	13	S	7	▁you	0.0015	0.0028	0.0003	-0.0	-0.0003	0	1
11	14	S	7	▁gotta	0.0069	0.0103	0.0001	-0.0003	-0.0002	0	1
11	15	S	7	▁admit	0.0034	0.0047	0.0003	-0.0001	0.0003	0	1
11	16	S	7	,	0.0015	0.0028	0.0002	0.0001	0.0001	0	1
11	17	S	7	▁it	0.0008	0.0017	0.0002	-0.0001	-0.0002	0	1
11	18	S	7	▁was	0.0019	0.0024	0.0004	-0.0002	-0.0002	0	1
11	19	S	7	▁pretty	0.0035	0.0046	0.0006	0.0001	0.0002	0	1
11	20	S	7	▁ra	0.0013	0.0025	0.0012	-0.0001	-0.0	0	1
11	21	S	7	d	0.0011	0.0017	0.0002	0.0001	0.0002	0	1
11	22	S	7	.	0.0027	0.0048	0.0003	0.0003	0.0004	0	1
11	23	S	7	▁I	0.0013	0.0019	0.0012	0.0001	-0.0	0	1
11	24	S	7	▁locked	0.0048	0.0075	0.0008	0.0001	0.0001	0	1
11	25	S	7	▁a	0.002	0.0031	0.0007	0.0001	0.0001	0	1
11	26	S	7	▁vampire	0.006	0.0093	0.0017	-0.0	-0.0002	0	1
11	27	S	7	▁in	0.0021	0.0046	0.0005	-0.0001	-0.0003	0	1
11	28	S	7	▁her	0.0011	0.0018	0.0007	0.0001	0.0	0	1
11	29	S	7	▁do	0.002	0.003	0.0007	0.0	0.0	0	1
11	30	S	7	rm	0.0052	0.0076	0.0004	0.0006	0.0008	0	1
11	31	S	7	▁with	0.0031	0.0053	0.0007	-0.0007	-0.0012	0	1
11	32	S	7	▁an	0.001	0.0018	0.0009	0.0	0.0002	0	1
11	33	S	7	▁invisible	0.0037	0.0062	0.0019	0.0005	0.0006	0	1
11	34	S	7	▁seal	0.0054	0.0131	0.0028	0.0002	0.0002	0	1
11	35	S	7	.	0.0037	0.0073	0.001	0.0001	0.0004	0	1
11	36	S	7	▁I	0.0019	0.0025	0.0015	0.0001	-0.0002	0	1
11	37	S	7	▁mean	0.0032	0.0049	0.0009	-0.0003	-0.0004	0	1
11	38	S	7	,	0.0026	0.0052	0.001	0.0	-0.0	0	1
11	39	S	7	▁how	0.0057	0.0083	0.0022	0.0006	0.0004	0	1
11	40	S	7	▁many	0.0037	0.0078	0.0026	-0.0002	0.0002	0	1
11	41	S	7	▁new	0.0027	0.0068	0.0038	0.0001	0.0	0	1
11	42	S	7	bie	0.0051	0.0176	0.0013	0.0002	0.0016	0	1
11	43	S	7	▁witch	0.0253	0.1169	0.0081	0.0007	-0.0032	1	1
11	44	S	7	es	0.0039	0.0126	0.0021	0.0005	0.0024	1	1
11	45	S	7	▁have	0.0037	0.0081	0.0041	0.0001	-0.0014	0	1
11	46	S	7	▁that	0.004	0.0083	0.0028	-0.0002	0.0006	0	1
11	47	S	7	▁on	0.0039	0.0076	0.0036	-0.0002	0.0002	0	1
11	48	S	7	▁their	0.0108	0.0178	0.0067	-0.002	0.0009	0	1
11	49	S	7	▁resume	0.0201	0.036	0.0052	0.0006	-0.0002	0	1
11	50	S	7	?	0.0123	0.0175	0.015	0.0016	0.0037	0	1
12	0	S	10	▁like	0.0293	0.0014	0.0002	0.0005	0.0001	0	1
12	1	S	10	▁the	0.1701	0.0083	0.0001	-0.0129	-0.0005	0	1
12	2	S	10	▁fur	0.1422	0.0066	0.0006	-0.0002	0.0001	1	1
12	3	S	10	ies	0.0506	0.0024	0.0002	-0.001	-0.0	1	1
12	4	S	10	▁coming	0.0474	0.0024	0.0001	-0.0001	-0.0	0	1
12	5	S	10	▁down	0.0246	0.0012	0.0001	-0.002	-0.0	0	1
12	6	S	10	▁to	0.0564	0.0028	0.0001	-0.0018	-0.0001	0	1
12	7	S	10	▁punish	0.2386	0.0114	0.0001	0.008	0.0005	0	1
12	8	S	10	▁or	0.0264	0.0013	0.0002	0.0026	0.0002	0	1
12	9	S	10	est	0.0296	0.0015	0.0001	-0.0008	0.0	0	1
12	10	S	10	es	0.0246	0.0011	0.0002	0.0017	0.0001	0	1
12	11	S	10	.	0.0545	0.0027	0.0001	-0.003	-0.0	0	1
12	12	S	10	▁You	0.0285	0.0017	0.0002	0.0031	0.0002	0	1
12	13	S	10	▁have	0.0498	0.0032	0.0001	-0.0026	-0.0001	0	1
12	14	S	10	▁no	0.0104	0.0005	0.0001	0.0011	0.0001	0	1
12	15	S	10	▁idea	0.0202	0.0011	0.0001	-0.0013	-0.0001	0	1
12	16	S	10	▁what	0.0126	0.0007	0.0001	0.0008	0.0	0	1
12	17	S	10	▁I	0.0187	0.001	0.0001	-0.0013	0.0	0	1
12	18	S	10	'	0.0189	0.001	0.0001	-0.0017	-0.0001	0	1
12	19	S	10	m	0.0107	0.0006	0.0001	-0.0001	-0.0	0	1
12	20	S	10	▁talking	0.0225	0.0012	0.0	0.0009	0.0001	0	1
12	21	S	10	▁about	0.0136	0.0007	0.0001	0.0001	0.0	0	1
12	22	S	10	,	0.0249	0.0013	0.0001	-0.0014	-0.0001	0	1
12	23	S	10	▁do	0.0098	0.0005	0.0001	-0.0009	-0.0001	0	1
12	24	S	10	▁you	0.0247	0.0013	0.0001	0.0033	0.0002	0	1
12	25	S	10	?	0.0202	0.0011	0.0001	-0.0021	-0.0	0	1
12	26	S	10	▁Was	0.0603	0.003	0.0002	-0.0051	-0.0003	0	1
12	27	S	10	...	0.022	0.0013	0.0002	-0.0017	-0.0001	0	1
12	28	S	10	wash	0.2511	0.0115	0.0003	-0.0094	0.0	0	1
12	29	S	10	e	0.0196	0.001	0.0001	0.0027	0.0002	0	1
12	30	S	10	▁the	0.1868	0.0093	0.0002	0.0092	0.0005	0	1
12	31	S	10	gu	0.036	0.0019	0.0001	0.0014	0.0001	0	1
12	32	S	10	y	0.0199	0.0011	0.0001	-0.0007	-0.0	0	1
12	33	S	10	▁who	0.0259	0.0013	0.0002	-0.002	-0.0001	0	1
12	34	S	10	▁stab	0.1673	0.008	0.0002	0.0011	0.0	0	1
12	35	S	10	bed	0.0494	0.0026	0.0001	0.0017	0.0001	0	1
12	36	S	10	▁out	0.0208	0.0011	0.0002	0.0002	-0.0	0	1
12	37	S	10	▁his	0.0361	0.0019	0.0003	0.0012	0.0	0	1
12	38	S	10	▁eyes	0.0451	0.0024	0.0004	-0.0054	-0.0003	0	1
12	39	S	10	?	0.0361	0.0023	0.0004	-0.0012	0.0003	0	1
12	40	S	10	▁God	0.0294	0.0015	0.0026	-0.0012	0.0	0	1
12	41	S	10	,	0.0474	0.0023	0.0009	-0.0056	-0.0003	0	1
12	42	S	10	that	0.0605	0.0035	0.0006	0.0025	0.0001	0	1
12	43	S	10	'	0.0181	0.001	0.0004	-0.0004	-0.0001	0	1
12	44	S	10	s	0.0268	0.0015	0.0007	-0.0046	-0.0002	0	1
12	45	S	10	▁o	0.0343	0.0017	0.0024	-0.0017	-0.0	0	1
12	46	S	10	ed	0.045	0.0024	0.0003	-0.0011	0.0	0	1
12	47	S	10	ip	0.0365	0.0018	0.0003	0.0002	0.0001	0	1
12	48	S	10	us	0.0348	0.0018	0.0003	0.0018	0.0001	0	1
12	49	S	10	,	0.0363	0.0019	0.002	0.0025	0.0001	0	1
12	50	S	10	▁you	0.0512	0.0028	0.006	0.0068	0.0002	0	1
12	51	S	10	▁dumb	0.213	0.0105	0.0018	-0.0077	-0.0005	0	1
12	52	S	10	ass	0.2395	0.0116	0.0024	0.0024	0.0001	0	1
12	53	S	10	!	0.0703	0.0034	0.0028	0.0014	0.0001	0	1
12	54	S	10	▁The	0.149	0.0073	0.0044	-0.0021	-0.0002	0	1
12	55	S	10	▁fur	0.8767	0.0401	0.0028	0.015	0.0007	0	1
12	56	S	10	ies	0.7792	0.0377	0.0013	-0.0134	-0.0011	0	1
12	57	S	10	▁are	0.2254	0.0107	0.0043	0.0032	-0.0	0	1
12	58	S	10	▁de	0.2899	0.0145	0.0019	-0.0251	-0.0013	0	1
12	59	S	10	ities	0.3425	0.0153	0.0005	0.0132	0.0005	0	1
12	60	S	10	▁of	0.1331	0.0067	0.0003	0.0047	0.0004	0	1
12	61	S	10	▁vengeance	0.437	0.0228	0.0008	0.0045	0.0005	0	1
12	62	S	10	.	0.0954	0.0056	0.001	-0.0028	-0.0001	0	1
13	0	S	3	▁You	0.0019	0.0083	0.0004	0.0001	0.0005	0	1
13	1	S	3	▁didn	0.0023	0.0095	0.0001	0.0002	0.0006	0	1
13	2	S	3	'	0.0011	0.0045	0.0001	0.0002	0.0007	0	1
13	3	S	3	t	0.0009	0.004	0.0001	0.0001	0.0004	0	1
13	4	S	3	▁find	0.0013	0.0054	0.0001	0.0002	0.0011	0	1
13	5	S	3	▁anything	0.0021	0.0096	0.0001	0.0003	0.0015	0	1
13	6	S	3	▁in	0.0009	0.0036	0.0003	0.0001	0.0007	0	1
13	7	S	3	▁my	0.0007	0.0031	0.0002	0.0001	0.0005	0	1
13	8	S	3	▁room	0.0017	0.0075	0.0004	0.0003	0.0015	0	1
13	9	S	3	,	0.0011	0.0045	0.0001	0.0002	0.0009	0	1
13	10	S	3	▁did	0.0013	0.0051	0.0001	0.0	0.0002	0	1
13	11	S	3	▁you	0.0013	0.0054	0.0003	0.0001	0.0004	0	1
13	12	S	3	?	0.0011	0.0047	0.0001	0.0002	0.0006	0	1
13	13	S	3	▁Just	0.0037	0.0147	0.0002	0.0001	0.0003	0	1
13	14	S	3	▁tell	0.0011	0.0049	0.0001	0.0	0.0002	0	1
13	15	S	3	▁me	0.0008	0.0031	0.0003	0.0001	0.0004	0	1
