example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	kl_div_l6	kl_div_l7	kl_div_l8	src_langtag_attr	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_langtag_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct	kl_div_l9	kl_div_l10	kl_div_l11
6	5	▁de	0.9551	0.9345	0.0205	-0.0314	0.0349	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0018	0.007	0.0187	0.0039	0.0633	0.688	0.0	0.0245	0.0799	0.0475	0.3381	0.0175	0.0152	0.4773	0	0	0	0.001	0.0	0.1487
6	6	▁foot	0.9923	0.9933	-0.0009	0.0013	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0002	0.0262	0.1954	0.0203	0.0888	0.0268	0.314	0.0142	0.0129	0.523	0	0	0	0.1367	0.0714	0.0414
6	7	▁touche	0.5729	0.7437	-0.1708	0.3764	0.2346	0.0	1.0	0.0	1.0	0.0	1.0	0.2806	2.0	0.2395	7.0	0.0	0.0	0.0	0.0	0.0	0.0589	0.4541	0.0508	0.003	0.0292	0.0831	0.0479	0.2466	0.0251	0.0154	0.5527	0	0	0	0.0001	0.0296	0.0001
6	8	▁votre	0.6713	0.7006	-0.0293	0.0616	0.0182	0.0	1.0	0.0	1.0	0.0	1.0	0.0005	2.0	0.0168	3.0	0.0	0.0	0.0	0.0	0.0018	0.1415	0.0592	0.1708	0.608	0.0237	0.0819	0.0502	0.1476	0.0172	0.0686	0.6106	0	0	0	0.0001	0.0178	0.1303
6	9	▁to	0.1408	0.4048	-0.264	1.5231	0.1683	0.0	1.0	0.0	1.0	0.0	1.0	0.168	1.0	0.168	2.0	0.0	0.0	0.0	0.0022	0.0096	0.002	0.0	0.0	0.0	0.0279	0.0552	0.0355	0.2777	0.0231	0.0184	0.5622	0	0	0	0.0	0.2309	0.0
6	10	rse	0.9988	0.9987	0.0	-0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0095	0.0747	0.0193	0.038	0.0262	0.186	0.0148	0.017	0.6987	0	0	0	0.0548	0.1014	0.0
6	11	,	0.9898	0.9911	-0.0014	0.002	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0051	0.0058	0.0006	0.0	-0.0	0.0174	0.0574	0.0379	0.1515	0.0118	0.0209	0.703	0	0	0	0.0	0.0	0.0006
6	12	▁il	0.997	0.9976	-0.0006	0.0008	0.0013	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0041	0.0003	0.0001	0.0004	0.0001	0.0	0.0182	0.0858	0.041	0.1746	0.0134	0.0108	0.6561	0	1	0	0.0	-0.0	0.0
6	13	▁le	0.3014	0.5982	-0.2968	0.9888	0.4498	0.4213	1.0	0.4213	1.0	0.4213	2.0	0.4215	3.0	0.4482	4.0	0.0	0.0	0.0	0.0001	0.0001	0.006	0.0	0.0	0.0001	0.0251	0.0325	0.0235	0.2776	0.0107	0.014	0.6165	0	1	0	0.1991	0.035	0.0003
6	14	▁dé	0.8055	0.895	-0.0895	0.152	0.2401	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1296	4.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0944	0.0029	0.0001	0.0462	0.0521	0.0215	0.6128	0.0181	0.0054	0.2438	0	0	0	0.0002	0.0002	6.9712
6	15	stabil	0.021	0.2422	-0.2212	3.5252	1.1407	1.13	1.0	1.5641	4.0	1.4733	33.0	1.3527	470.0	1.2076	14674.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0181	0.0531	0.0498	0.016	0.6846	0.0146	0.0038	0.1781	0	0	0	1.5125	1.2327	1.7783
6	16	ise	0.9992	0.9988	0.0003	-0.0005	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0072	0.0	0.0148	0.0244	0.0168	0.1404	0.0069	0.0151	0.7815	0	0	0	0.0	0.0032	0.0
6	17	,	0.9644	0.984	-0.0196	0.0291	0.0098	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	0.0001	0.0625	0.5272	0.0171	0.0155	0.0346	0.0205	0.1502	0.0091	0.0158	0.7542	0	0	0	0.0	0.0	0.0003
6	18	▁causa	0.7915	0.7842	0.0073	-0.0134	0.0139	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0035	3.0	0.0	0.0	0.0005	0.0001	0.0035	0.0207	0.0	0.0004	0.0003	0.0194	0.0392	0.024	0.26	0.0139	0.0132	0.6304	0	0	0	0.012	0.1083	0.0026
6	19	nt	0.9871	0.9752	0.0119	-0.0175	0.0043	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0001	0.0005	0.0219	0.0079	0.0139	0.0121	0.0942	0.0053	0.0374	0.8291	0	0	0	0.0	0.0	-0.0
6	20	▁la	0.7769	0.7311	0.0458	-0.0877	0.0068	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0058	2.0	0.0	-0.0	-0.0	0.0	0.0	0.0095	0.7979	0.0355	0.0081	0.0219	0.0413	0.0254	0.1746	0.0151	0.0156	0.7061	0	0	0	0.0015	0.0007	0.0013
6	21	▁la	0.2927	0.5129	-0.2202	0.8092	0.2146	0.1659	1.0	0.1659	1.0	0.1659	2.0	0.2023	3.0	0.2048	4.0	0.0	0.0	0.0	0.0	0.0012	0.0356	0.0024	0.0016	0.0051	0.0429	0.082	0.0285	0.4346	0.044	0.0085	0.3595	0	0	0	0.1887	0.8755	0.5759
6	22	cr	0.8933	0.8963	-0.003	0.0048	0.0224	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0038	2.0	0.0	0.0	0.0	0.0	0.0011	0.0423	0.15	0.0574	0.0361	0.0241	0.0441	0.0219	0.2272	0.0194	0.0138	0.6494	0	0	0	0.4707	1.1319	0.6361
6	23	ète	0.2745	0.51	-0.2355	0.8938	0.1298	0.1196	1.0	0.1196	1.0	0.1196	1.0	0.1196	2.0	0.1184	3.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0013	0.0094	0.0173	0.0115	0.0912	0.0078	0.0172	0.8456	0	0	0	0.0296	0.0031	0.0002
6	24	▁dans	0.9816	0.9945	-0.0129	0.0189	0.0191	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0011	0.0088	0.0089	0.0021	0.071	0.0124	0.0248	0.0172	0.1283	0.01	0.0105	0.7968	0	0	0	0.0001	-0.0	0.0
6	25	▁votre	0.2381	0.4718	-0.2338	0.9869	0.1957	0.1232	1.0	0.1232	1.0	0.1232	2.0	0.1232	2.0	0.1956	3.0	0.0	0.0	0.0	0.0001	0.0057	0.1126	0.0004	0.004	0.0025	0.019	0.0505	0.0392	0.2963	0.017	0.0082	0.5697	0	0	0	0.1996	0.007	-0.0
6	26	▁pou	1.0	0.9998	0.0001	-0.0002	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003	0.0472	0.0117	0.0007	0.0	0.0	0.0	-0.0	0.0168	0.0508	0.0228	0.2416	0.0155	0.0093	0.6432	0	0	0	0.0	0.1079	-0.0
6	27	mon	0.9958	0.9981	-0.0023	0.0034	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0099	0.0238	0.0158	0.1726	0.0087	0.0097	0.7594	0	0	0	0.0	0.1593	0.0
6	28	▁et	0.9954	0.9949	0.0005	-0.0007	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	0.0	0.0008	0.1163	0.1693	0.0008	0.0138	0.0352	0.0153	0.1184	0.0101	0.0149	0.7922	0	0	0	0.0013	-0.0	0.0002
6	29	▁une	0.7726	0.6653	0.1073	-0.2158	0.0285	0.0	1.0	0.0	1.0	0.0	1.0	0.0254	1.0	0.0254	2.0	0.0	0.0	0.0009	0.0102	0.0467	0.0171	0.0037	0.0121	0.0774	0.0332	0.0428	0.0145	0.4227	0.0145	0.0068	0.4656	0	0	0	0.0101	0.0008	0.155
6	30	▁petite	0.9852	0.9824	0.0028	-0.0042	0.0022	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0027	0.0275	0.0023	0.0	0.0	0.0	0.0	0.0275	0.0416	0.0171	0.3215	0.0131	0.0087	0.5703	0	0	0	0.0	0.0033	0.2184
6	31	▁pneu	0.9979	0.9969	0.001	-0.0014	0.0013	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0284	0.0148	0.0	0.0	0.0	0.0	0.0	0.0398	0.0767	0.0183	0.5347	0.0223	0.0046	0.3035	0	0	0	0.0	0.1536	2.0724
6	32	mo	0.9998	0.9997	0.0	-0.0	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	0.0	0.0001	0.0016	2.6952	0.5803	0.0258	0.052	0.0099	0.3877	0.0128	0.0072	0.5047	0	0	0	0.0597	0.002	0.6842
6	33	thèque	0.2597	0.3257	-0.0659	0.3263	0.1426	0.0	1.0	0.0081	2.0	0.0141	3.0	0.0141	3.0	0.1232	15.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0307	0.0374	0.0083	0.3482	0.0108	0.0094	0.555	0	0	0	0.2706	1.1799	0.0632
6	34	.	0.9793	0.99	-0.0107	0.0157	0.0363	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0003	0.0003	0.0048	0.1658	0.4457	0.0705	0.0001	0.0189	0.0228	0.0079	0.2396	0.0072	0.0074	0.6962	0	0	0	0.0	0.0	0.945
6	35	</s>	0.9972	0.9987	-0.0015	0.0022	0.0012	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0035	0.1103	0.0535	0.0038	0.0	0.0	0.0	0.0148	0.0795	0.0195	0.1393	0.0109	0.0112	0.7248	0	0	0	0.0	0.0	1.6493
7	0	fr_XX	1.0	1.0	-0.0	0.0	-0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0007	2.9868	0.046	0.0374	0.0365	0.0259	0.0256	0.0643	0.3108	0.1364	0.4385	0.05		0.0	0	0	1	0.026	0.1508	0.3207
7	1	▁Et	0.883	0.72	0.163	-0.2944	0.1337	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1099	2.0	0.0	0.0	-0.0	0.0001	0.0105	0.3391	0.0516	0.0046	0.0386	0.0664	0.2589	0.1695	0.3023	0.0405	0.1624	0.0	0	0	1	1.6785	0.0075	1.0917
7	2	▁elle	0.6763	0.9798	-0.3035	0.5349	1.0152	0.0	1.0	0.0	1.0	0.0	1.0	1.021	2.0	1.021	2.0	0.0	0.0	0.0	0.0003	0.2582	0.0442	0.0122	0.028	0.0669	0.047	0.3186	0.1015	0.228	0.029	0.0488	0.227	0	1	1	7.9428	0.0142	4.3118
7	3	▁s	0.3086	0.5406	-0.232	0.8088	0.2358	0.2329	1.0	0.2329	1.0	0.2329	1.0	0.2329	2.0	0.2509	3.0	0.0	0.0	0.0	0.0061	0.3522	0.0029	0.0007	0.0038	0.0326	0.0477	0.1988	0.0839	0.4462	0.0388	0.021	0.1636	0	0	1	0.652	0.1462	2.3703
7	4	'	0.9986	0.9985	0.0001	-0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0083	0.0	0.0326	0.1711	0.0672	0.1793	0.0207	0.0407	0.4884	0	0	1	0.0	0.0	0.0001
7	5	est	0.9968	0.9997	-0.0029	0.0042	0.0049	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0014	0.0412	0.1515	0.0712	0.2863	0.0276	0.0407	0.3816	0	0	1	0.0	0.0	0.0
7	6	▁é	0.3677	0.3139	0.0538	-0.2282	0.7399	0.3158	1.0	0.3158	1.0	0.7368	2.0	0.783	2.0	0.7629	5.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0001	0.0002	0.0001	0.0415	0.147	0.0586	0.4096	0.0241	0.0187	0.3004	0	0	1	0.0098	1.2702	6.6498
7	7	cra	0.7302	0.9991	-0.2689	0.4523	1.6158	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.5159	2.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0005	0.0029	0.0378	0.0347	0.1219	0.0489	0.2667	0.0228	0.0256	0.4793	0	0	1	0.9774	1.6237	0.0408
7	8	s	0.9809	0.9613	0.0196	-0.0291	0.0077	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0003	0.0435	0.0122	0.0505	0.0235	0.1006	0.0092	0.0236	0.7804	0	0	1	0.0004	0.077	0.4466
7	9	ée	0.9997	0.9997	0.0001	-0.0001	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1574	0.0097	0.036	0.0223	0.0806	0.0068	0.0187	0.8258	0	0	1	0.0017	-0.0	-0.0
7	10	▁sur	0.9036	0.8721	0.0315	-0.0512	0.0214	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0001	1.0	0.0	0.0	0.0	0.0	0.0006	0.0433	0.0459	0.0319	0.0971	0.0302	0.0805	0.0436	0.2549	0.018	0.0184	0.5543	0	0	1	0.0034	0.0	0.0001
7	11	▁nous	0.9992	0.9979	0.0014	-0.002	0.0007	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0542	0.0405	0.1096	0.0505	0.2752	0.0242	0.0274	0.4726	0	0	1	0.0002	0.0022	0.0
7	12	▁directement	0.1942	0.1449	0.0493	-0.4225	0.1356	0.0181	1.0	0.0626	2.0	0.0626	3.0	0.0855	4.0	0.1269	8.0	0.0	0.0	0.0001	0.0056	0.0969	0.0065	0.0075	0.0409	0.0584	0.0419	0.0945	0.0506	0.2815	0.0261	0.0159	0.4895	0	0	1	0.0013	0.0347	0.0
7	13	▁sur	0.8521	0.8539	-0.0017	0.0029	0.0133	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0069	2.0	0.0	0.0	0.0005	0.0032	0.0244	0.1562	0.0039	0.0019	0.0142	0.0549	0.0621	0.037	0.4527	0.0288	0.0079	0.3566	0	0	1	0.0153	0.0432	0.1802
7	14	▁l	0.593	0.5582	0.0348	-0.0873	0.0195	0.0	1.0	0.0	1.0	0.0	1.0	0.0115	2.0	0.0131	3.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0074	1.2781	0.9384	0.0548	0.0908	0.039	0.5178	0.0281	0.0078	0.2617	0	0	1	2.1053	0.0012	0.18
7	15	'	0.9945	0.9939	0.0006	-0.0008	0.0016	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0209	0.0	0.0339	0.0665	0.0238	0.3266	0.0161	0.0148	0.5182	0	0	1	0.0	0.0	0.0235
7	16	E	0.9678	0.5764	0.3914	-0.7475	0.4453	0.0	1.0	0.0	1.0	0.0	1.0	0.2929	1.0	0.3806	1.0	0.0	0.0	0.0	0.0	-0.0	0.0044	0.0008	0.0008	0.1681	0.0603	0.1195	0.0258	0.6274	0.0272	0.0033	0.1365	0	0	1	0.3483	0.5653	0.003
7	17	isen	0.9991	0.9994	-0.0002	0.0004	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0008	0.0006	0.0016	0.0075	0.0384	0.0141	0.0543	0.0441	0.0221	0.6236	0.023	0.0049	0.2279	0	0	1	0.5129	0.0001	0.0
7	18	how	0.9996	0.999	0.0006	-0.0009	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0	0.0048	0.0705	0.0004	0.0008	0.0462	0.049	0.0265	0.5774	0.0235	0.0064	0.2709	0	0	1	0.1547	0.0476	0.0
7	19	er	0.9999	0.9999	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	0.0004	0.0008	0.0799	0.002	0.0338	0.0362	0.0172	0.3049	0.0172	0.0145	0.5761	0	0	1	0.0	0.0	0.0001
7	20	,	0.9267	0.8215	0.1052	-0.1738	0.052	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.046	1.0	0.0	0.0	-0.0	-0.0	-0.0	0.0001	0.0178	0.1389	0.1064	0.0292	0.0799	0.052	0.1849	0.0227	0.0177	0.6137	0	0	1	0.0217	0.0	0.0004
7	21	▁bien	0.9962	0.9952	0.001	-0.0014	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.003	0.0041	0.0009	0.003	0.0185	0.0006	0.0008	0.0258	0.0604	0.0418	0.1827	0.0164	0.0155	0.6573	0	0	1	0.2834	-0.0	-0.0
7	22	▁sûr	0.9056	0.9093	-0.0037	0.0059	0.0037	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0028	0.0	0.0222	0.0589	0.0388	0.1972	0.0161	0.0193	0.6475	0	0	1	-0.0	-0.0	0.0
7	23	.	0.9898	0.9953	-0.0055	0.008	0.0033	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0053	0.0017	0.0143	0.402	0.0	0.0254	0.0929	0.0459	0.1655	0.0184	0.02	0.632	0	0	1	0.0	0.0	0.0
7	24	</s>	0.9993	0.9982	0.001	-0.0015	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	0.0573	0.0006	0.0003	0.0	0.0	0.0	0.02	0.0994	0.0436	0.1199	0.0144	0.0215	0.6813	0	0	1	-0.0	-0.0	0.0002
8	0	fr_XX	1.0	1.0	0.0	-0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.8713	0.1245	0.092	0.0902	0.1087	0.0871	0.0607	0.5324	0.1972	0.1723	0.0374		0.0	0	0	1	0.0837		
8	1	▁Tu	0.5726	0.6096	-0.0371	0.0905	0.2573	0.0	1.0	0.0	1.0	0.0	1.0	0.0003	2.0	0.1831	3.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.1356	0.3106	1.336	0.0585	0.4277	0.1386	0.2167	0.0324	0.1261	0.0	0	0	1	3.423		
8	2	▁sais	0.9205	0.9735	-0.0529	0.0807	0.0607	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	0.0008	0.0016	0.0004	0.0006	0.019	0.1373	0.0411	0.168	0.1105	0.3275	0.0289	0.0535	0.2704	0	0	1	0.223		
8	3	▁comment	0.6501	0.6359	0.0142	-0.0319	0.0124	0.0	1.0	0.0	1.0	0.0	1.0	0.001	2.0	0.001	2.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0043	0.6724	0.1603	0.0393	0.1708	0.0847	0.3123	0.0298	0.0343	0.3289	0	0	1	0.0002		
8	4	▁elles	0.0256	0.9997	-0.9741	5.2855	9.1314	9.1377	1.0	9.1377	1.0	9.1377	1.0	9.1377	1.0	9.1377	1.0	0.0	0.0	0.0	0.0002	0.0325	0.0011	0.0003	0.4001	6.3704	0.0373	0.1971	0.077	0.1759	0.0239	0.0355	0.4533	0	1	1	19.7968		
8	5	▁sont	0.9976	0.9991	-0.0015	0.0022	0.002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0036	0.2753	0.016	0.0	0.0	0.0006	0.0358	0.1434	0.0697	0.2456	0.0284	0.0275	0.4497	0	0	1	0.0044		
8	6	▁morte	0.9752	0.9754	-0.0002	0.0003	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0008	0.0016	0.1426	0.0691	0.0042	0.0001	0.0	0.0001	0.0266	0.1123	0.0397	0.1806	0.0191	0.0235	0.5981	0	0	1	0.9549		
8	7	s	0.9998	0.9998	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0007	0.5334	0.0019	0.01	0.0469	0.0206	0.0564	0.0087	0.0276	0.8298	0	0	1	0.0		
8	8	.	0.2522	0.9709	-0.7187	1.9447	2.1467	2.1516	1.0	2.1516	1.0	2.1516	1.0	2.1516	2.0	2.1714	3.0	0.0	-0.0	0.0	0.0	0.0001	0.0474	0.0804	0.0011	0.0001	0.0243	0.1382	0.06	0.1159	0.0184	0.0279	0.6154	0	0	1	0.9481		
8	9	</s>	0.9964	0.9954	0.001	-0.0015	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0007	0.0008	0.2409	0.0027	0.0	-0.0	0.0	0.0254	0.2468	0.0705	0.0693	0.0168	0.0274	0.5439	0	0	1	-0.0		
9	0	fr_XX	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.5242	0.0176	0.0184	0.0147	0.0156	0.0118	0.0522	0.3044	0.2732	0.325	0.0453		0.0	0	0	0	0.0154	0.0459	8.0134
9	1	▁Ils	0.4022	0.7997	-0.3974	0.9914	1.1473	1.0069	1.0	1.0069	1.0	1.0069	2.0	1.0069	2.0	0.9635	3.0	0.0	0.0	0.0	0.0001	0.1268	1.0061	0.0006	0.0005	0.0065	0.0325	0.2554	0.2488	0.3058	0.0265	0.1311	0.0	0	1	0	0.098	0.0003	0.0086
9	2	▁procure	0.6571	0.6696	-0.0125	0.0273	0.4313	0.0	1.0	0.0	1.0	0.0	1.0	0.3346	2.0	0.4116	6.0	0.0	0.0	0.0437	0.073	0.0068	0.0006	0.0	0.0	0.0	0.0338	0.1104	0.0825	0.5944	0.0255	0.0201	0.1333	0	0	0	0.0007	0.4032	0.0166
9	3	nt	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0776	0.0002	0.0	0.0154	0.0555	0.0687	0.1581	0.0131	0.0319	0.6573	0	0	0	-0.0	0.0	-0.0
9	4	▁des	0.9097	0.7862	0.1235	-0.2105	0.1406	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0964	1.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0001	0.001	0.0392	0.0223	0.0718	0.0659	0.2889	0.017	0.0213	0.5128	0	0	0	1.9122	0.0005	0.0243
9	5	▁arme	0.9999	1.0	-0.0	0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	0.0	0.0396	0.0194	0.0182	0.0001	0.0202	0.0822	0.0753	0.2858	0.0179	0.022	0.4967	0	0	0	0.0012	0.0053	0.9513
9	6	s	0.9942	0.9958	-0.0016	0.0023	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0021	0.038	0.0	0.0071	0.0234	0.0292	0.1163	0.007	0.0193	0.7977	0	0	0	-0.0	-0.0	0.0
9	7	,	0.9156	0.9262	-0.0106	0.0166	0.0076	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	-0.0	0.0001	0.0167	0.0021	0.0018	0.0	0.0168	0.0552	0.073	0.1612	0.0156	0.0245	0.6537	0	0	0	0.0	0.0	0.0052
9	8	▁ils	0.8928	0.8973	-0.0045	0.0073	0.0715	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0459	2.0	0.0	0.0	0.0017	0.0161	0.0745	0.0001	0.0017	0.0001	0.0008	0.0215	0.0924	0.0974	0.1821	0.0202	0.0236	0.5628	0	1	0	0.003	-0.0	0.0
9	9	▁att	0.5166	0.4379	0.0787	-0.2385	0.047	0.0	1.0	0.0	1.0	0.0075	1.0	0.0075	2.0	0.0342	3.0	0.0	0.0	0.0037	0.0015	0.0001	0.0	0.0	-0.0	0.0	0.039	0.069	0.049	0.3678	0.0323	0.0115	0.4313	0	0	0	0.0	0.0484	0.1974
9	10	i	0.9953	0.995	0.0003	-0.0005	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0262	0.0445	0.0404	0.279	0.0234	0.0175	0.569	0	0	0	0.0003	0.0121	0.0
9	11	rent	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0142	0.0272	0.0275	0.1512	0.0129	0.0255	0.7416	0	0	0	0.0023	0.0016	0.0
9	12	▁leurs	0.5171	0.6639	-0.1468	0.3606	0.1217	0.0	1.0	0.0	1.0	0.0	1.0	0.0925	2.0	0.11	2.0	0.0	0.0	-0.0	-0.0	0.0	0.0001	0.0086	0.2559	0.3032	0.0221	0.0447	0.0327	0.1742	0.0208	0.0224	0.6831	0	0	0	0.9503	1.916	1.0064
9	13	▁pro	1.0	0.9999	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0012	0.213	0.3834	0.031	0.0024	0.0245	0.0534	0.0422	0.2206	0.0248	0.0151	0.6194	0	0	0	0.134	0.0007	-0.0
9	14	ies	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0154	0.0298	0.0278	0.1437	0.0156	0.0165	0.7511	0	0	0	0.0302	0.0	0.0
