example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	kl_div_l6	kl_div_l7	kl_div_l8	kl_div_l9	kl_div_l10	src_langtag_attr	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_langtag_attr	tgt_ctx_attr	tgt_brk_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct	kl_div_l11
6	0	fr_XX	1.0	0.0	1.0	-28.7657	19.9388	19.9377	1.0	19.9377	1.0	19.9377	1.0	19.9377	1.0	19.9377	1.0	9.2683	41.8871	45.7738	47.237	47.7012	48.9095	57.5597	60.5373	59.5354	75.6674	96.1419										0	0	0	79.1148
6	1	▁Et	0.6152	0.0018	0.6134	-8.4394	6.6979	6.33	1.0	6.33	1.0	6.33	1.0	6.9197	2.0	6.9197	2.0	0.0	-0.0	0.0	0.0028	0.0418	0.2072	0.6902	0.0488	4.814	32.6724	40.3064	0.0381	0.1198	0.0997	0.2152	0.0194	0.0216	0.1181	0.3681	0.0	0	0	0	27.8205
6	2	▁quand	0.928	0.9127	0.0154	-0.0241	0.0403	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0009	0.0022	0.0088	0.0668	2.1435	0.0965	1.0721	0.134	7.3712	0.0004	0.0388	0.0999	0.0567	0.2369	0.0224	0.025	0.1258	0.0982	0.2964	0	0	0	-0.0
6	3	▁le	0.6901	0.7248	-0.0347	0.0707	0.1322	0.0	1.0	0.0	1.0	0.0	1.0	0.0004	2.0	0.0617	4.0	0.0	0.0001	0.0014	0.0477	0.9686	2.1734	0.0028	0.0005	0.0079	0.4362	0.7979	0.0474	0.1571	0.0195	0.5984	0.0325	0.0058	0.0343	0.0153	0.0897	0	0	0	7.2209
6	4	▁ballon	0.9877	0.9981	-0.0103	0.015	0.0163	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0004	0.0022	0.5639	2.0256	4.3322	0.6423	0.0107	0.0092	0.0435	0.1305	0.0196	0.417	0.0257	0.0185	0.0813	0.0374	0.2265	0	0	0	0.0
6	5	▁de	0.8436	0.9793	-0.1357	0.2151	0.3835	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2437	3.0	0.0	0.0009	0.0268	1.1145	4.7115	8.0081	1.1991	2.0892	0.0001	0.0	0.0	0.0238	0.0732	0.0157	0.2502	0.0191	0.016	0.0503	0.0309	0.5206	0	0	0	0.0001
6	6	▁foot	0.9732	0.9234	0.0498	-0.0758	0.0325	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0006	0.0186	0.0715	0.1348	2.8593	0.0265	0.0818	0.0083	0.328	0.0144	0.0077	0.0515	0.0229	0.4588	0	0	0	3.475
6	7	▁a	0.5746	0.6084	-0.0338	0.0826	0.1192	0.0	1.0	0.0	1.0	0.0	1.0	0.0006	2.0	0.0971	4.0	0.0	0.0	0.0	0.0	0.0016	0.4923	4.9906	0.2344	0.0071	0.0126	0.6211	0.0319	0.0924	0.0173	0.2348	0.0231	0.0145	0.0664	0.0304	0.4892	0	0	0	0.5811
6	8	▁touch	0.3508	0.4843	-0.1335	0.4652	0.2553	0.0	1.0	0.0	1.0	0.2166	2.0	0.2166	3.0	0.2316	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0802	0.4527	0.0028	2.6516	0.026	0.1002	0.0108	0.1863	0.0123	0.0097	0.0891	0.046	0.5197	0	0	0	0.0005
6	9	é	0.9975	0.9958	0.0017	-0.0024	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0005	0.3716	0.013	0.0024	0.0	0.0131	0.0468	0.0073	0.0652	0.0091	0.0205	0.0488	0.049	0.7402	0	0	0	0.0
6	10	▁votre	0.8974	0.8681	0.0292	-0.0478	0.0614	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0141	2.0	-0.0	-0.0	-0.0	0.0	0.0016	0.5739	0.8325	3.1858	0.9617	0.0357	0.2675	0.0273	0.0746	0.0204	0.1834	0.0186	0.0153	0.1202	0.032	0.5082	0	0	0	0.019
6	11	▁po	0.9678	0.9874	-0.0197	0.029	0.0169	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0045	0.4787	2.9919	2.3266	0.0065	0.0001	0.0	0.0	0.0	0.0001	0.0396	0.0697	0.0105	0.3092	0.0247	0.009	0.0503	0.0186	0.4684	0	0	0	0.0053
6	12	it	0.9999	0.9999	-0.0	0.0001	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0114	0.1599	0.0256	0.0424	0.007	0.1837	0.0154	0.0137	0.0301	0.0271	0.655	0	0	0	0.0
6	13	rine	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.5845	0.0002	0.0	0.0138	0.0264	0.0053	0.1061	0.0091	0.0206	0.0205	0.0225	0.7758	0	0	0	0.0003
6	14	,	0.9759	0.9503	0.0256	-0.0383	0.0179	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0001	0.0196	0.244	0.0015	0.0	-0.0	-0.0	-0.0	0.0221	0.051	0.0667	0.12	0.0118	0.0144	0.0412	0.0556	0.6172	0	0	0	0.0
6	15	▁il	0.9756	0.9845	-0.0089	0.0131	0.0115	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0009	0.0108	0.0055	0.0098	0.0002	0.0	0.0001	0.236	0.0	0.0204	0.0532	0.0235	0.1433	0.0122	0.011	0.1388	0.0359	0.5619	0	1	0	0.0002
6	16	▁l	0.6729	0.8329	-0.16	0.3078	0.1004	0.0	1.0	0.0	1.0	0.0	1.0	0.039	2.0	0.0621	3.0	-0.0	0.0	0.0	0.0003	0.0165	0.1479	0.0001	0.0002	0.0001	1.1325	0.0043	0.0422	0.0517	0.0071	0.3823	0.0156	0.0091	0.0218	0.0132	0.457	0	1	0	0.0
6	17	'	0.9908	0.9882	0.0026	-0.0037	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.0244	0.0392	0.0068	0.2131	0.0084	0.02	0.0446	0.0201	0.6233	0	0	0	0.0002
6	18	a	0.9894	0.9866	0.0028	-0.0042	0.0017	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0021	0.6639	1.5849	0.738	1.8925	0.0007	0.0015	0.0323	0.046	0.0066	0.3353	0.0116	0.0132	0.0463	0.0161	0.4926	0	0	0	0.0
6	19	▁dé	0.6194	0.8491	-0.2297	0.4551	0.2371	0.0	1.0	0.0	1.0	0.0	1.0	0.1488	2.0	0.208	19.0	-0.0	0.0	0.0	0.0	0.0	0.0004	0.5816	0.1293	0.0002	0.0001	0.0009	0.0611	0.0554	0.0056	0.6185	0.0129	0.0042	0.0168	0.0098	0.2157	0	0	0	0.1053
6	20	lo	0.1302	0.3875	-0.2573	1.5738	0.3158	0.2422	1.0	0.2422	1.0	0.2422	2.0	0.2606	13.0	0.3161	304.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0021	0.0552	0.0564	0.0042	0.6305	0.0114	0.0043	0.0218	0.0079	0.2084	0	0	0	0.034
6	21	gué	0.8178	0.8115	0.0062	-0.0111	0.0117	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.001	2.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0311	0.0045	0.0274	0.0253	0.0025	0.3474	0.0071	0.0076	0.034	0.013	0.5357	0	0	0	0.0009
6	22	,	0.7131	0.6275	0.0856	-0.1845	0.0402	0.0	1.0	0.0	1.0	0.0	1.0	0.0196	1.0	0.0196	2.0	-0.0	-0.0	0.0	0.0	0.0	0.0004	0.0696	3.6384	2.9579	0.2195	0.0004	0.0152	0.0347	0.0048	0.131	0.008	0.0125	0.123	0.0158	0.6549	0	0	0	0.0
6	23	▁causa	0.5126	0.61	-0.0974	0.2511	0.074	0.0	1.0	0.0	1.0	0.0	1.0	0.0327	4.0	0.0413	13.0	0.0	0.0	0.0002	0.0189	0.0104	0.0001	0.0	0.0	0.0	0.0	0.0205	0.0287	0.0594	0.0066	0.4281	0.0165	0.0081	0.0424	0.0133	0.397	0	0	0	0.0049
6	24	nt	0.9843	0.9858	-0.0014	0.0021	0.003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0008	0.0288	0.9889	1.6658	0.0036	0.0113	0.0208	0.0028	0.1312	0.0086	0.023	0.0269	0.0185	0.757	0	0	0	0.0001
6	25	▁une	0.3641	0.2939	0.0702	-0.3091	0.0186	0.0	1.0	0.0	1.0	0.0	1.0	0.0136	2.0	0.0136	2.0	-0.0	0.0	0.0	0.0	0.0	0.0004	0.0094	0.0149	0.3586	0.4421	0.4087	0.0413	0.0578	0.0086	0.3181	0.0303	0.0125	0.0237	0.0152	0.4926	0	0	0	0.0057
6	26	▁déc	0.4078	0.411	-0.0033	0.0115	0.0944	0.0	1.0	0.0	1.0	0.0021	2.0	0.002	4.0	0.0758	17.0	0.0	0.0001	0.0	0.0151	0.2707	0.0285	0.0002	0.0	0.0	0.0	0.0	0.0478	0.109	0.007	0.3659	0.022	0.0097	0.0409	0.0115	0.3863	0	0	0	0.0022
6	27	hir	0.9995	0.9993	0.0002	-0.0003	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.1885	0.0256	0.0366	0.0043	0.1799	0.0167	0.0107	0.017	0.0146	0.6945	0	0	0	0.0004
6	28	ure	0.9617	0.9123	0.0494	-0.0761	0.0198	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0056	0.0173	0.0281	0.878	0.0772	0.0126	0.0203	0.0022	0.0785	0.0071	0.0126	0.0159	0.0128	0.838	0	0	0	0.0228
6	29	▁dans	0.9324	0.9235	0.0089	-0.0138	0.0247	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	-0.0	0.0	0.0	0.0131	0.0247	0.0398	0.0016	0.8603	0.0	0.0241	0.0494	0.0061	0.1586	0.0147	0.0144	0.0293	0.0122	0.6912	0	0	0	0.0
6	30	▁votre	0.6476	0.6867	-0.0391	0.0845	0.1817	0.0	1.0	0.0	1.0	0.0	1.0	0.0039	2.0	0.1183	3.0	0.0	0.0002	0.0014	0.0248	0.41	0.3383	0.0129	0.0027	0.1361	0.016	0.0731	0.0229	0.0599	0.006	0.1619	0.0162	0.0137	0.0385	0.0138	0.6671	0	0	0	8.2201
6	31	▁pou	0.9966	0.9965	0.0001	-0.0001	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003	0.628	0.2122	0.0072	0.0	0.0	-0.0	0.0	-0.0	9.8024	0.0196	0.0728	0.005	0.1872	0.0115	0.0121	0.1253	0.0111	0.5554	0	0	0	0.0
6	32	mon	0.9823	0.9971	-0.0148	0.0216	0.0194	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	3.6503	0.0132	0.0494	0.0027	0.152	0.0087	0.0129	0.1406	0.0119	0.6087	0	0	0	0.0001
6	33	▁et	0.8966	0.9781	-0.0815	0.1255	0.0989	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0595	2.0	-0.0	0.0	0.0	0.0	0.0	0.0012	0.3498	0.0457	0.0331	3.5523	0.0	0.0184	0.0362	0.0079	0.1224	0.0113	0.0114	0.0416	0.0153	0.7354	0	0	0	0.0112
6	34	▁un	0.867	0.7696	0.0974	-0.172	0.0431	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0368	2.0	0.0	0.0	0.0019	0.0719	0.109	0.0215	0.0021	0.0105	0.476	0.023	0.161	0.0636	0.0643	0.0066	0.5189	0.0257	0.0052	0.0073	0.0097	0.2986	0	0	0	0.0001
6	35	▁petit	0.9179	0.9646	-0.0467	0.0715	0.045	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0003	0.0026	0.0286	0.0003	0.0	0.0	0.7775	0.0466	0.0852	0.0056	0.3577	0.0197	0.0091	0.0128	0.0106	0.4526	0	0	0	0.0435
6	36	▁pneu	0.9909	0.9957	-0.0048	0.007	0.01	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0121	0.9726	0.5858	0.0008	0.0	0.0	0.0	0.0005	0.0006	0.0589	0.0874	0.0071	0.5333	0.0238	0.0037	0.0133	0.0041	0.2683	0	0	0	0.4823
6	37	mo	0.976	0.9929	-0.0169	0.0247	0.0222	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0001	0.0003	0.0916	1.8034	0.2944	0.0616	0.3519	8.027	0.0404	0.0507	0.0044	0.3917	0.0211	0.0078	0.0074	0.0075	0.469	0	0	0	3.8383
6	38	tic	0.044	0.1255	-0.0815	1.5124	0.411	0.5808	1.0	0.4225	2.0	0.4364	4.0	0.434	10.0	0.4266	238.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0011	0.0385	0.0461	0.0041	0.401	0.0168	0.0048	0.0053	0.0109	0.4724	0	0	0	2.1831
6	39	ôn	0.8605	0.8391	0.0214	-0.0363	0.1261	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0931	2.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0011	0.1875	1.2894	0.0224	0.0319	0.0031	0.2344	0.0125	0.0104	0.0085	0.0074	0.6695	0	0	0	0.2532
6	40	e	0.9446	0.9461	-0.0015	0.0023	0.0261	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0027	0.8455	0.0002	0.0005	0.0001	0.0171	0.0235	0.0031	0.1722	0.0107	0.0101	0.0107	0.0102	0.7424	0	0	0	0.0092
6	41	.	0.9647	0.9589	0.0058	-0.0087	0.0103	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0001	0.0825	0.7026	0.0401	0.0	0.0	0.0	0.022	0.036	0.0082	0.1542	0.0151	0.0097	0.0272	0.0118	0.7158	0	0	0	0.0
6	42	</s>	0.9958	0.9934	0.0024	-0.0034	0.0023	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003	0.0026	0.0044	0.0094	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.017	0.0475	0.0246	0.0903	0.0141	0.0136	0.0356	0.078	0.6792	0	0	0	0.0
7	0	fr_XX	1.0	0.0	1.0	-29.5718	20.4976	20.4972	1.0	20.4972	1.0	20.4972	1.0	20.4972	1.0	20.4972	1.0	9.2813	41.9074	44.7537	46.118	46.9697	48.8285	57.183	56.719	64.185	81.6315	103.2434										0	0	1	86.2996
7	1	▁Et	0.6862	0.002	0.6842	-8.4218	5.9535	6.2065	1.0	6.2065	1.0	6.2065	1.0	6.3002	2.0	6.2272	6.0	0.0	-0.0	0.0	0.0018	0.0528	1.051	0.1025	0.0618	7.7677	37.952	46.5217	0.0433	0.1148	0.0868	0.2169	0.0274	0.0362	0.1247	0.3498	0.0	0	0	1	42.3152
7	2	▁elle	0.1305	0.8873	-0.7568	2.7653	1.6247	1.6556	1.0	1.6556	1.0	1.6556	1.0	1.6556	2.0	1.6418	4.0	0.0	0.0006	0.0005	0.0002	0.0045	0.1333	0.0132	0.0012	0.001	4.9762	14.0311	0.0414	0.1602	0.05	0.1955	0.034	0.0269	0.1599	0.1262	0.2059	0	1	1	4.0787
7	3	▁s	0.0834	0.6008	-0.5174	2.849	1.2518	1.2499	1.0	1.2499	1.0	1.2499	1.0	1.3266	1.0	1.3266	2.0	-0.0	0.0	0.017	0.4105	3.4618	0.0598	0.0033	0.0034	0.0008	0.1386	8.1047	0.0604	0.1239	0.0249	0.4056	0.0972	0.008	0.0589	0.0354	0.1857	0	0	1	22.0428
7	4	'	0.9944	0.9925	0.0019	-0.0027	0.0054	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0141	0.0042	0.0	0.0	0.0264	0.0678	0.0232	0.1186	0.0176	0.0274	0.0931	0.0613	0.5646	0	0	1	0.0002
7	5	est	0.9951	0.9995	-0.0043	0.0063	0.0076	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0054	0.7195	0.0017	0.0	0.0357	0.0854	0.0182	0.2182	0.0304	0.0128	0.0589	0.051	0.4894	0	0	1	0.0
7	6	▁dé	0.0201	0.1486	-0.1286	2.888	0.7611	0.3911	1.0	0.3317	2.0	0.6008	2.0	0.6415	8.0	0.7212	47.0	-0.0	0.0	0.0	0.0	0.0002	0.0447	1.3503	6.1692	0.26	0.019	0.5534	0.0478	0.1323	0.0213	0.3514	0.0353	0.013	0.0465	0.0313	0.321	0	0	1	8.1626
7	7	fon	0.978	0.9947	-0.0166	0.0243	0.0257	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8671	0.0407	0.1195	0.0144	0.2864	0.0337	0.0091	0.024	0.0269	0.4452	0	0	1	0.0199
7	8	cé	0.9995	0.9998	-0.0003	0.0005	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0524	0.239	0.0131	0.0114	0.0281	0.0057	0.0598	0.0092	0.015	0.0246	0.0266	0.8196	0	0	1	0.0
7	9	e	0.9621	0.8151	0.147	-0.2392	0.102	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.091	1.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0004	0.1393	0.0	-0.0	0.0	-0.0	0.0213	0.0506	0.0095	0.1216	0.0167	0.0148	0.0479	0.0277	0.6899	0	0	1	0.025
7	10	▁sur	0.946	0.9598	-0.0138	0.0209	0.0076	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0367	2.2407	0.5617	1.2493	5.1994	5.9199	0.0003	0.043	0.0752	0.015	0.2643	0.0352	0.0094	0.0468	0.0262	0.4849	0	0	1	0.0
7	11	▁nous	0.98	0.978	0.002	-0.003	0.003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0017	2.1087	1.073	0.5877	0.2446	0.0456	0.0756	0.0162	0.3006	0.033	0.011	0.0384	0.0373	0.4423	0	0	1	0.0
7	12	▁sur	0.3495	0.6337	-0.2841	0.8583	0.2863	0.0	1.0	0.0	1.0	0.1876	2.0	0.1652	4.0	0.2521	19.0	0.0	0.0002	0.0043	1.3088	2.1068	0.0145	0.0236	0.0101	0.0028	0.0002	0.0014	0.0547	0.0875	0.0199	0.3864	0.0341	0.0096	0.0291	0.0185	0.3602	0	0	1	2.984
7	13	▁l	0.1443	0.2716	-0.1273	0.912	0.117	0.0	1.0	0.0	1.0	0.0364	2.0	0.0712	2.0	0.0712	3.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0113	1.5882	0.0355	0.2024	0.0353	0.0705	0.0692	0.0133	0.5492	0.0301	0.0046	0.0228	0.0129	0.2275	0	0	1	3.455
7	14	'	0.9851	0.9896	-0.0045	0.0066	0.0022	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0	0.0001	0.0003	0.0	-0.0	-0.0	0.0	0.0395	0.0493	0.0101	0.2795	0.0191	0.0148	0.0434	0.0204	0.5239	0	0	1	0.0003
7	15	e	0.0987	0.3398	-0.2411	1.783	0.3888	0.6331	1.0	0.491	2.0	0.4432	4.0	0.4486	16.0	0.4063	365.0	0.0	0.0	0.0	0.0001	0.0051	0.1263	1.3599	2.3522	0.254	0.4807	1.2465	0.0586	0.0964	0.0124	0.4744	0.0291	0.0052	0.012	0.0102	0.3018	0	0	1	0.5506
7	16	isen	0.9989	0.999	-0.0001	0.0001	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0841	0.024	0.0551	0.0426	0.009	0.6079	0.0197	0.0056	0.0136	0.0097	0.2366	0	0	1	0.076
7	17	how	0.9469	0.9952	-0.0483	0.0718	0.1076	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0	0.0072	0.0476	0.0063	0.0004	0.0008	0.5287	0.0392	0.0391	0.0072	0.3762	0.0318	0.0159	0.0153	0.0219	0.4534	0	0	1	0.0008
7	18	er	0.9791	0.9718	0.0073	-0.0109	0.0028	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0001	0.2459	0.3421	0.0009	0.0001	0.0387	0.0349	0.0075	0.328	0.0201	0.0087	0.0112	0.0143	0.5365	0	0	1	0.6087
7	19	,	0.8955	0.8893	0.0062	-0.0101	0.0291	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.023	2.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0001	0.3384	0.0001	0.0	0.0	0.0	0.0307	0.0568	0.0224	0.2212	0.022	0.0099	0.0195	0.0308	0.5868	0	0	1	0.0
7	20	▁bien	0.9242	0.9132	0.011	-0.0173	0.0066	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0003	0.002	0.008	0.0052	0.0052	0.0001	0.0004	0.0465	0.0003	0.0374	0.0673	0.0195	0.1828	0.0241	0.0128	0.0321	0.041	0.583	0	0	1	0.0031
7	21	▁sûr	0.8173	0.9019	-0.0846	0.1421	0.0354	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0215	2.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0296	0.0681	0.0111	0.1452	0.0186	0.0188	0.067	0.0314	0.6102	0	0	1	0.0
7	22	.	0.9958	0.9936	0.0021	-0.0031	0.0015	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	-0.0	0.0	0.0	0.0023	0.0137	0.0173	0.0	-0.0	-0.0	0.029	0.0802	0.0242	0.1354	0.0182	0.0229	0.0622	0.0418	0.5862	0	0	1	0.0
7	23	</s>	0.9972	0.9859	0.0112	-0.0164	0.0097	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0004	0.0016	0.0062	0.002	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0212	0.0758	0.0302	0.0795	0.0144	0.0132	0.0411	0.1041	0.6205	0	0	1	0.0
8	0	fr_XX	1.0	0.0	1.0	-26.8126	18.5849	18.5845	1.0	18.5845	1.0	18.5845	1.0	18.5845	1.0	18.5845	1.0	9.249	40.8064	43.9865	44.5097	46.134	48.0083	58.6616	60.0621	60.2691	74.8091											0	0	1	
8	1	▁Tu	0.6879	0.0	0.6879	-31.7927	21.1394	22.4104	1.0	22.4104	1.0	22.4104	1.0	21.8622	2.0	21.7997	3.0	0.0	0.0	0.0	0.0004	0.5153	6.2016	136.2813	135.3819	148.865	152.8295		0.0477	0.1969	0.0782	0.2115	0.0256	0.016	0.165	0.259	0.0	0	0	1	
8	2	▁sais	0.9177	0.9699	-0.0522	0.0799	0.0501	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.002	0.0053	0.0253	0.1045	0.0993	0.0888	4.1695	11.1447	6.4672		0.046	0.1551	0.0644	0.3157	0.0285	0.012	0.103	0.0695	0.2059	0	0	1	
8	3	▁comment	0.8629	0.9338	-0.0709	0.114	0.0505	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0098	2.0	-0.0	0.0	0.0	0.0002	0.0061	0.7391	3.5784	0.0695	0.3639	0.4555		0.0463	0.1358	0.0572	0.3011	0.0293	0.0101	0.0411	0.0617	0.3174	0	0	1	
8	4	▁elles	0.0564	0.9902	-0.9338	4.1346	4.6143	4.6325	1.0	4.6325	1.0	4.6325	1.0	4.6325	1.0	4.6325	1.0	0.0	0.0	0.0	0.0016	0.2109	2.7809	0.0002	0.0002	7.6892	10.1244		0.0321	0.1177	0.0475	0.1586	0.0255	0.0184	0.1264	0.0593	0.4143	0	1	1	
8	5	▁sont	0.9833	0.9933	-0.0099	0.0145	0.0085	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0002	0.0521	0.6836	5.0903	0.0153	0.0	0.0002	6.0734		0.0377	0.1188	0.0313	0.2353	0.031	0.0133	0.1032	0.0475	0.3819	0	0	1	
8	6	▁morte	0.9883	0.9924	-0.0041	0.006	0.0028	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0382	0.4141	2.7894	2.7098	0.4833	0.0241	0.0004	0.0004	4.7979		0.0306	0.0878	0.0226	0.1644	0.021	0.019	0.0524	0.0417	0.5605	0	0	1	
8	7	s	0.995	0.9982	-0.0031	0.0045	0.0021	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0001	0.002	1.9627	0.0128	0.0	0.0		0.0155	0.0696	0.0228	0.0649	0.0108	0.0195	0.0431	0.0507	0.7031	0	0	1	
8	8	.	0.9857	0.9793	0.0063	-0.0093	0.0179	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0098	0.0203	0.0094	0.0166	0.0017	0.0		0.027	0.1597	0.0442	0.1208	0.019	0.012	0.0408	0.0709	0.5058	0	0	1	
8	9	</s>	0.9945	0.0045	0.99	-7.7923	5.3828	5.4044	1.0	5.4044	1.0	5.4044	1.0	5.4044	1.0	5.4044	1.0	0.0	0.0011	0.0068	0.0241	0.0401	0.0008	0.0	-0.0	0.0	0.0754		0.0259	0.154	0.0541	0.0688	0.0141	0.0192	0.0703	0.1621	0.4316	0	0	1	
