src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
If they don't, the other girls stay dead, and they lose their power.	 S'ils ne le font pas, les autres filles restent mortes, et elles perdent leur pouvoir.	Though Davina must realize you owe her as much as she owes you. You never could have banned the witches from using magic without her. She's not exactly besties with them. I'm protecting her. A lot of them would like to get their hands on her and kill her to finish the harvest.<brk> If they don't, the other girls stay dead, and they lose their power.	 Bien que Davina doit se rendre compte que vous lui devez autant qu'elle vous le doit. Vous n'auriez jamais pu interdire aux sorcières d'employer la magie sans elle. Elle n'est pas exactement des besties avec elles. Je la protège. Beaucoup d'entre elles aimeraient lui mettre la main dessus et la tuer pour finir la récolte.<brk>	If <p>they</p> don't, the other girls stay dead, and they lose their power.	Si elles ne le font pas, les autres filles resteront mortes, et elles perdront leurs pouvoirs.	Si <p>elles</p> ne le font pas, les autres filles resteront mortes, et elles perdront leurs pouvoirs.
I said they get ugly.	 J'ai dit qu'elles devenaient moches.	"Odds're against you there, babe. Mom believes women don't grow more attractive with age. Oh, I disagree, I.. - No.. I didn't say they ""don't grow more attractive,""<brk> I said they get ugly."	 Les chances sont contre toi, chérie. Maman croit que les femmes ne deviennent pas plus séduisantes avec l'âge. Oh, je ne suis pas d'accord. - Non. Je n'ai pas dit qu'elles n'étaient pas plus séduisantes.<brk>	I said <p>they</p> get ugly.	J'ai dit qu'elles devenaient laides.	J'ai dit qu'<p>elles</p> devenaient laides.
And if they do, you lose yours.	 Et si elles le font, tu perds la tienne.	You never could have banned the witches from using magic without her. She's not exactly besties with them. I'm protecting her. A lot of them would like to get their hands on her and kill her to finish the harvest. If they don't, the other girls stay dead, and they lose their power.<brk> And if they do, you lose yours.	 Tu n'aurais jamais pu interdire aux sorcières d'employer la magie sans elle. Elle n'est pas exactement bestie avec elles. Je la protège. Beaucoup d'entre elles aimeraient la mettre la main sur elle et la tuer pour finir la récolte. Sinon, les autres filles restent mortes, et elles perdent leur pouvoir.<brk>	And if <p>they</p> do, you lose yours.	Et si elles les perdent, tu perds les tiens aussi.	Et si <p>elles</p> les perdent, tu perds les tiens aussi.
It's possible they were involved in these losses personally and now feel they need to act.	 Il est possible qu'ils aient été impliqués dans ces pertes personnellement et maintenant ils ont l'impression qu'ils ont besoin d'agir.	Unlike solo vigilantes, they're working in concert and they're planning and executing coordinated attacks. Their mentality is like a lynch mob. They believe the justice system has gone wrong and it's up to them to set it right. Due to the pre-planning and level of commitment, we believe our unsubs are over 30. And they probably learned about the crimes they're avenging through the media.<brk> It's possible they were involved in these losses personally and now feel they need to act.	 Contrairement aux justiciers en solo, ils travaillent en concert et ils préparent et mènent des attaques coordonnées. Leur état d'esprit est comme une foule lynchage. Ils croient que le système judiciaire a mal tourné et c'est à eux de le régler. A cause de la pré-planification et du niveau d'engagement, nous pensons que nos suspects ont plus de 30 ans. Et ils ont probablement appris les crimes qu'ils ont commis dans les médias.<brk>	It's possible <p>they</p> were involved in these losses personally and now feel they need to act.	C'est possible qu'elles aient subi une perte personnelle et elles pensent qu'elles doivent agir.	C'est possible qu'<p>elles</p> aient subi une perte personnelle et elles pensent qu'elles doivent agir.
What if it went in their house?	 Et si elle allait dans sa maison?	Am I suspended, sir? You had a suspect on foot, and you fire your gun? Sir, I realize that... Do you know how this reflects on me? Not only do you abandon your post for coffee. You could've killed a bystander. That slug was found on somebody's front stoop.<brk> What if it went in their house?	 Suis-je suspendu? Vous aviez un suspect à pied, et vous tirez votre arme? Monsieur, je me rends compte que... Savez-vous comment cela se reflète sur moi? Non seulement vous abandonnez votre poste pour le café. Vous auriez pu tuer un spectateur. Cette limace a été trouvée sur le perron avant de quelqu'un.<brk>	What if <p>it</p> went in their house?	Et si elle avait pénétré dans leur maison ?	Et si <p>elle</p> avait pénétré dans leur maison ?
I like it how it is now!	 J'aime comment il est maintenant!	But Steven, it'll never get made with all the hardcore gay sex. That's why we're gonna cut those scenes out and deliver the clean script to Hollywood. Then this movie will definitely get made. Let's do it! Yeah!<brk> I like it how it is now!	 Mais Steven, il ne sera jamais fait avec tous les rapports homosexuels extrêmes. C'est pourquoi nous allons couper ces scènes et amener le scénario propre à Hollywood. Et puis ce film sera certainement fait. Allons-y! Ouais!<brk>	I like it how <p>it</p> is now!	J'aime comme il est maintenant!	J'aime comme <p>il</p> est maintenant!
This photo proves that they were the last ones to see him alive, yet none of them gave statements to the cops.	 Cette photo prouve qu'elles ont été les dernières à le voir en vie, mais aucune n'a fait de déclarations aux flics.	"There were no witnesses, so the trail went cold, they never solved the case. It's ""I know what you did last summer."" ""Who's the guiltiest of them all?"" The killer thinks that one of these women is responsible for his death. Maybe they are.<brk> This photo proves that they were the last ones to see him alive, yet none of them gave statements to the cops."	" Il n'y avait pas de témoins, donc la piste s'est refermée, ils n'ont jamais résolu l'affaire. C'est ""Je sais ce que tu as fait l'été dernier."" ""Qui est le plus coupable d'eux tous?"" Le tueur pense qu'une de ces femmes est responsable de sa mort. Peut-être qu'elles le sont.<brk>"	This photo proves that <p>they</p> were the last ones to see him alive, yet none of them gave statements to the cops.	Cette photo prouve qu'elles étaient les dernières à l'avoir vu vivant, pourtant personne n'en a parlé aux policiers.	Cette photo prouve qu'<p>elles</p> étaient les dernières à l'avoir vu vivant, pourtant personne n'en a parlé aux policiers.
It's, like, weird how much they hate me.	 C'est bizarre comme elles me détestent.	It's gonna be cold, though. - You should stay here. Okay, you guys, Marina totally checked out my boobs in the shower. Those girls hate me.<brk> It's, like, weird how much they hate me.	 Il va faire froid, cependant. - Vous devriez rester ici. Ok, vous les gars, Marina a jeté un œil à mes seins sous la douche. Ces filles me détestent.<brk>	It's, like, weird how much <p>they</p> hate me.	C'est, comme, bizarre à quel point elles me détestent.	C'est, comme, bizarre à quel point <p>elles</p> me détestent.
All they do is cry all the time.	 Elles pleurent tout le temps.	Who is that talking? Oh, that's my friend Samantha. - Is she a girl? - Yeah. I hate women.<brk> All they do is cry all the time.	 Qui est-ce qui parle? Oh, c'est mon ami Samantha. - C'est une fille? - Oui. Je déteste les femmes.<brk>	All <p>they</p> do is cry all the time.	Elles pleurent tout le temps.	<p>Elles</p> pleurent tout le temps.
If I do, they kill me.	 Si je le fais, ils me tuent.	He must have stashed him elsewhere. I feel sick. Welcome to the family, love. You should have run the second your realized elijah was gone. Yeah. Well, the witches have put Some sort of hex on me. As long as I'm carrying this baby, I can't leave new orleans.<brk> If I do, they kill me.	 Il a dû le planquer ailleurs. Je me sens malade. Bienvenue dans la famille, mon amour. Tu aurais dû courir dès que tu as réalisé que Elijah était parti. Ouais. Eh bien, les sorcières m'ont mis une sorte d'hex. Tant que je porte ce bébé, je ne peux pas laisser de nouveaux éléphants.<brk>	If I do, <p>they</p> kill me.	Si je le fais, elles me tuent.	Si je le fais, <p>elles</p> me tuent.
But it swallowed the rabbit.	 Mais il a avalé le lapin.	No one likes gypsies round here. Better make it Madam Zuleika. With a snake around her neck. Snake in the grass. I had a snake once.<brk> But it swallowed the rabbit.	 Personne n'aime les gitans ici. Mieux vaut le faire Madame Zuleika. Avec un serpent autour de son cou. Snake dans l'herbe. J'ai eu un serpent une fois.<brk>	But <p>it</p> swallowed the rabbit.	Mais il a avalé le lapin.	Mais <p>il</p> a avalé le lapin.
Alice and the boy don't know where it is.	 Alice et le garçon ne savent pas où il est.	Hey! Sorry I been gone so long, but I think you'll appreciate what I was up to. I was finding your money. Ray's money. That's what you want, right? I can take you to it.<brk> Alice and the boy don't know where it is.	 Salut! Désolé d'être parti si longtemps, mais je pense que vous apprécierez ce que j'ai fait. Je trouvais votre argent. L'argent de Ray. C'est ce que vous voulez, non? Je peux vous y emmener.<brk>	Alice and the boy don't know where <p>it</p> is.	Alice et le garçon ne savent pas où il est.	Alice et le garçon ne savent pas où <p>il</p> est.
Ah, that's 'cause it fits.	 Ah, c'est parce qu'il convient.	You could order a Martini or something, Al. Irish whiskey is a little cop part, don't you think? I like the taste my whiskey. How do I look? Suit's a little tight.<brk> Ah, that's 'cause it fits.	 Tu pourrais commander un Martini ou quelque chose comme ça, Al. Le whisky irlandais est une petite partie de flic, tu ne penses pas? J'aime le goût de mon whisky. Comment est-ce que je regarde? Le costume est un peu serré.<brk>	Ah, that's 'cause <p>it</p> fits.	C'est qu'il te va bien.	C'est qu'<p>il</p> te va bien.
I lied so they don't have to worry, so that they can get back to their carefree, normal lives.	 J'ai menti pour qu'elles n'aient pas à s'inquiéter, pour qu'elles puissent revenir à leur vie normale et sans soin.	Just because I'm not dealing with this in the way that you want me to... You're not dealing with this at all, Jo. And you lied to the girls last night, telling them that you banished the shape-shifter. That's not possible. You don't know who it is.<brk> I lied so they don't have to worry, so that they can get back to their carefree, normal lives.	 Juste parce que je ne m'occupe pas de ça comme tu veux que je... Tu ne t'occupes pas de ça du tout, Jo. Et tu as menti aux filles hier soir, leur disant que tu as banni le muteur de forme. Ce n'est pas possible. Tu ne sais pas qui c'est.<brk>	I lied so <p>they</p> don't have to worry, so that they can get back to their carefree, normal lives.	J'ai menti pour qu'elles n'aient pas à s'inquiéter, pour qu'elles retrouvent leur vie normale.	J'ai menti pour qu'<p>elles</p> n'aient pas à s'inquiéter, pour qu'elles retrouvent leur vie normale.
To make sure no one went in or out until it closed, yes, sir.	 Pour vous assurer que personne n'est entré ou sorti jusqu'à ce qu'elle ferme, oui, monsieur.	Mr. Cross and his team dragged the creature through the forest to the anomaly. Yes, sir. It was an ornitholestes. They'd tranquilized it. Right, after which Mr. Cross asked you to have your men guard the anomaly.<brk> To make sure no one went in or out until it closed, yes, sir.	 M. Cross et son équipe ont trainé la créature à travers la forêt jusqu'à l'anomalie. Oui, monsieur. C'était un ornitholestes. Ils l'ont tranquillisé. Bien, après quoi M. Cross vous a demandé d'avoir vos hommes pour surveiller l'anomalie.<brk>	To make sure no one went in or out until <p>it</p> closed, yes, sir.	Pour s'assurer que personne n'y entre ou n'en sorte tant qu'elle ne s'était pas refermée, oui, monsieur.	Pour s'assurer que personne n'y entre ou n'en sorte tant qu'<p>elle</p> ne s'était pas refermée, oui, monsieur.
