src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
If they're going to demonstrate for Miss America, I'm going to be there.	S'ils veulent manifester pour Miss America, je serai là.	♪ There'll be no Miss America ♪ We had a freedom trash can. Guys were burning their draft cards. We would burn our bras and other instruments of female torture. No more girdles, no more pain. No more trying to hold in fat in vain! Even though I was in NOW, I was always with the radicals.<brk> If they're going to demonstrate for Miss America, I'm going to be there.		If <p>they</p>'re going to demonstrate for Miss America, I'm going to be there.	Si elles allaient manifester à Miss USA, j'en étais.	Si <p>elles</p> allaient manifester à Miss USA, j'en étais.
I don't think they knew.	Je pense qu'elles l'ignoraient.	I will check it out. Nicely done. Surprised? No. Pleased. Why didn't the girls just say they were on P.C.P.?<brk> I don't think they knew.		I don't think <p>they</p> knew.	Je ne pense pas qu'elles le savaient.	Je ne pense pas qu'<p>elles</p> le savaient.
It's all my fault they're out there.	C'est de ma faute si elles sont là dehors.	I'm heading home. All right. Did you even eat today? You know, I can't recall. Those grenades.<brk> It's all my fault they're out there.		It's all my fault <p>they</p>'re out there.	C'est ma faute si elles sont là	C'est ma faute si <p>elles</p> sont là
I wonder if it works.	Je me demande si elle marche.	Bless him. I used to make loads of horror movies with my mates. Tons of tomato sauce. Put it back! All right. What a beauty!<brk> I wonder if it works.		I wonder if <p>it</p> works.	Je me demande si elle marche.	Je me demande si <p>elle</p> marche.
Had it towed in.	Il a été tiré.	He's got evidence all over him. Yeah, when we're done I'll make sure he gets to you, okay? Thank you very much. Appreciate that. Hey. Brass found Nelson's truck about a block from the crime scene.<brk> Had it towed in.		Had <p>it</p> towed in.	Il a été remorqué.	<p>Il</p> a été remorqué.
Wow, they are smooth.	Elles sont douces.	"Your assistant probably sabotaged you. I don't even use one anymore. I resorted to using my own legs in the ""Saw the Lady in Half"" gag. I even shaved them. Want to feel?<brk> Wow, they are smooth."		Wow, <p>they</p> are smooth.	Elles sont douces.	<p>Elles</p> sont douces.
At the disposal site, he poses them as if they're praying.	Il les pose comme s'ils priaient.	Let's bag it and run the DNA. We're ready to give the profile. We believe that this unknown subject is a white male in his early 30s. Initially he targeted white, blond women in their 20s but is expanding his victim pool. His M.O. is to rape his victims and then shoot them in the heart.<brk> At the disposal site, he poses them as if they're praying.		At the disposal site, he poses them as if <p>they</p>'re praying.	Sur les lieux, il les dépose comme si elles priaient.	Sur les lieux, il les dépose comme si <p>elles</p> priaient.
I want their info, they're giving it to me straight up.	Je veux leurs infos, elles me les donnent tout de suite.	Women like that I can anticipate their needs. They're used to guys doing the bare minimum. I go above and beyond. Try it sometime. You're hunting them.<brk> I want their info, they're giving it to me straight up.		I want their info, <p>they</p>'re giving it to me straight up.	Je veux leurs infos, elles me les donnent directement.	Je veux leurs infos, <p>elles</p> me les donnent directement.
Maybe it needs to burn.	Peut-être qu'elle a besoin de brûler.	- I mean Dani, LC-- - You. Homicide assigns killers to investigate their own killing? We don't come back from that. They'll burn this damn city to the ground.<brk> Maybe it needs to burn.		Maybe <p>it</p> needs to burn.	Elle en a peut-être besoin.	<p>Elle</p> en a peut-être besoin.
Looks like it missed the big artery in there.	On dirait qu'elle a raté la grande artère là-dedans.	For the love of Christ, boss, why don't we take him to the Knick? Because I don't want to be in debt to that crooked little shit Barrow. How bad is it? Not as bad as it might have been. The bullet broke the bone.<brk> Looks like it missed the big artery in there.		Looks like <p>it</p> missed the big artery in there.	Il semble qu'elle ait raté la grosse artère.	Il semble qu'<p>elle</p> ait raté la grosse artère.
At this age, they're vulnerable and valuable.	A notre époque, elles sont vulnérables et précieuses.	- Thanks. I don't. So she can't give us any information. When Valkyries are reborn, their memories come back slow and scattered. And apparently their hair full and lustrous.<brk> At this age, they're vulnerable and valuable.		At this age, <p>they</p>'re vulnerable and valuable.	A cet âge, elles sont vulnérables et précieuses.	A cet âge, <p>elles</p> sont vulnérables et précieuses.
What will they do to her?	Qu'est-ce qu'elles vont lui faire?	I didn't think even Jacs would go that far to use their kid to bring in drugs. Hold on. Jacs? Oh, yeah. She calls the shots and Ronnie does what she's told. It'll be Ronnie who cops it in the neck. There's women in here who don't tolerate kids being used.<brk> What will they do to her?		What will <p>they</p> do to her?	Qu'est-ce qu'elles vont lui faire ?	Qu'est-ce qu'<p>elles</p> vont lui faire ?
Well, they agreed to hold off on contacting any news outlets.	Elles ont accepté de ne pas contacter les médias.	"Yes, ma'am. If that's true, we got more problems. Who is ""we""? These are mothers who have also sent their sons and daughters extra body armor. So either somebody starts answering our questions or we start asking them in front of TV cameras.<brk> Well, they agreed to hold off on contacting any news outlets."		Well, <p>they</p> agreed to hold off on contacting any news outlets.	Elles sont d'accord pour ne pas en parler aux médias.	<p>Elles</p> sont d'accord pour ne pas en parler aux médias.
Phrenologists believe that it controls one's knowing faculties.	Les phénologues croient qu'elle contrôle nos facultés intellectuelles.	- Hmm. - Lived, yes. But apparently he was a changed man. He became unreliable, rude, and altogether opposite of the person he was before the accident. And in our cases, the same area of both Mr. Fuller and Mr. Johnson's brains was specifically targeted. What does that part of the brain control?<brk> Phrenologists believe that it controls one's knowing faculties.		Phrenologists believe that <p>it</p> controls one's knowing faculties.	Les phrénologues pensent qu'elle contrôle les facultés cognitives. - La mémoire, en fait.	Les phrénologues pensent qu'<p>elle</p> contrôle les facultés cognitives. - La mémoire, en fait.
As you can see, it's emptying out.	Comme vous le voyez, elle se vide.	Vic has stitches. Hello? I'm standing outside Huxley station right now -- Shut up. I'm thinking.<brk> As you can see, it's emptying out.		As you can see, <p>it</p>'s emptying out.	Comme vous pouvez le voir, elle est en train d'être vidée.	Comme vous pouvez le voir, <p>elle</p> est en train d'être vidée.
Rumor has it it's somewhere near the living room.	La rumeur dit qu'elle est quelque part près du salon.	Bucky Sharavino. He was a chocolatier. My boss rented this mansion from Bucky's estate. Legend has it that Bucky built his own secret chocolate room. Does legend say where this room is exactly?<brk> Rumor has it it's somewhere near the living room.		Rumor has it <p>it</p>'s somewhere near the living room.	La rumeur veut qu'elle soit quelque part près du salon.	La rumeur veut qu'<p>elle</p> soit quelque part près du salon.
They're his predators, and he believes they're out to get him.	Ce sont ses prédateurs, et il croit qu'elles le cherchent.	He's essentially walking them through the mating behavior of a captive praying mantis, only entirely on his terms. He even mirrors the decapitation of the insect by forcing them to eat pieces of a human head, only it's not a male human head, it's a female human head. The woman that's the core of his rage. Exactly. Now all women are his enemy.<brk> They're his predators, and he believes they're out to get him.		<p>They</p>'re his predators, and he believes they're out to get him.	Elles sont des prédateurs pour lui, et il pense qu'elles essayent de l'avoir.	<p>Elles</p> sont des prédateurs pour lui, et il pense qu'elles essayent de l'avoir.
We'll know where it's going and what it's for.	On saura où il va et à quoi il sert.	The account Ari mentioned is on a secure VPN. You put the money in, and it gets walled off. It's only accessible through a dedicated satellite uplink. So, we drop in the money and we track it. Birkhoff can find it through satellite.<brk> We'll know where it's going and what it's for.		We'll know where <p>it</p>'s going and what it's for.	On saura où il va et à quoi il va servir.	On saura où <p>il</p> va et à quoi <p>il</p> va servir.
At sunset, it will cast a shadow probably a mile long.	Au coucher du soleil, il projettera une ombre d'un kilomètre de long.	- It says C6. And you know why? Because, eventually, when my building is complete, it will be 55 floors high. It will weigh 2,223,000 metric tons. Okay? My building will alter the water table and squeeze granite. It will be visible from 20 miles away.<brk> At sunset, it will cast a shadow probably a mile long.		At sunset, <p>it</p> will cast a shadow probably a mile long.	Quant au coucher du soleil, il projettera une ombre longue d'un kilomètre.	Quant au coucher du soleil, <p>il</p> projettera une ombre longue d'un kilomètre.
So it must remain.	Elle doit donc rester.	But it's unfair to blame Camille and the others. It's easy to tell ourselves that they're dangerous. But how could they be responsible for what's happening? They need our help. The Helping Hand helps everyone.<brk> So it must remain.		So <p>it</p> must remain.	Elle doit le rester.	<p>Elle</p> doit le rester.
Now, listen, I've never been pepper sprayed in the face, but there's got to be an argument that they're being overly dramatic, that they're playing it up for the cameras.	Maintenant, écoutez, je n'ai jamais été poivrée au visage, mais il doit y avoir un argument qu'elles sont trop dramatiques, qu'elles sont en train de jouer pour les caméras.	This is the Fox coverage, which was about does pepper spray hurt? Now you see-- Then I guess the pepper spray happens right there and the women go down. Arthur, I don't know. I see these women screaming. It's like they've been shot in the face.<brk> Now, listen, I've never been pepper sprayed in the face, but there's got to be an argument that they're being overly dramatic, that they're playing it up for the cameras.		Now, listen, I've never been pepper sprayed in the face, but there's got to be an argument that <p>they</p>'re being overly dramatic, that they're playing it up for the cameras.	Je n'ai jamais été aspergée de poivre en plein visage, mais on peut se demander si elles ne sont pas en train d'en faire trop, si elles n'en rajoutent pas pour les caméras.	Je n'ai jamais été aspergée de poivre en plein visage, mais on peut se demander si <p>elles</p> ne sont pas en train d'en faire trop, si elles n'en rajoutent pas pour les caméras.
